J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,matched_rank,calculated_state,calculated_v,calculated_Lambda,calculated_Sigma,calculated_Omega,assignment_matches,mark,duo_weight
21.0,+,22,9793.77699,4,2,0.0,1.0,1.0,2.56,9793.681585643344,0.09540435665621771,22,4,2,0.0,1.0,1.0,True,,1.4e-05
21.0,+,29,11190.08411,4,3,0.0,1.0,1.0,2.89,11190.000788468591,0.08332153140872833,29,4,3,0.0,1.0,1.0,True,,1.6e-05
21.0,+,36,12530.08565,7,0,2.0,0.0,2.0,25.0,12530.074850617422,0.010799382578625227,36,7,0,2.0,0.0,2.0,True,,0.00013
21.0,+,37,12564.38285,4,4,0.0,1.0,1.0,1.96,12564.270431105737,0.11241889426310081,37,4,4,0.0,1.0,1.0,True,,1.1e-05
21.0,+,42,13906.83977,7,1,2.0,0.0,2.0,0.16,13906.817224077322,0.02254592267854605,42,7,1,2.0,0.0,2.0,True,,8.6e-07
21.0,+,43,13916.73857,4,5,0.0,1.0,1.0,1.44,13916.596974387608,0.14159561239102914,43,4,5,0.0,1.0,1.0,True,,7.7e-06
21.0,+,50,15247.22693,4,6,0.0,1.0,1.0,0.49,15247.093844342013,0.13308565798797645,50,4,6,0.0,1.0,1.0,True,,2.6e-06
21.0,+,51,15260.71237,7,2,2.0,0.0,2.0,0.36,15260.700561718899,0.011808281100456952,51,7,2,2.0,0.0,2.0,True,,1.9e-06
21.0,+,57,16555.90707,4,7,0.0,1.0,1.0,0.49,16555.882378603023,0.024691396978596458,57,4,7,0.0,1.0,1.0,True,,2.6e-06
21.0,+,58,16591.76545,7,3,2.0,0.0,2.0,0.81,16591.740964206787,0.024485793212079443,58,7,3,2.0,0.0,2.0,True,,4.4e-06
21.0,+,62,17843.04741,4,8,0.0,1.0,1.0,0.01,17843.0794825681,-0.03207256810128456,62,4,8,0.0,1.0,1.0,True,,5.4e-08
21.0,+,64,17900.06227,7,4,2.0,0.0,2.0,0.36,17900.03652735076,0.025742649238964077,64,7,4,2.0,0.0,2.0,True,,1.9e-06
21.0,+,71,19185.66596,7,5,2.0,0.0,2.0,0.25,19185.660671558813,0.005288441185257398,71,7,5,2.0,0.0,2.0,True,,1.3e-06
21.0,+,78,20448.62838,7,6,2.0,0.0,2.0,0.16,20448.62139314079,0.006986859207245288,78,7,6,2.0,0.0,2.0,True,,8.6e-07
21.0,+,81,20721.97829,6,0,1.0,0.0,1.0,225.0,20722.005887036903,-0.027597036903898697,81,6,0,1.0,0.0,1.0,True,,0.0012
21.0,+,82,20797.70566,6,0,1.0,-1.0,0.0,196.0,20797.753883493882,-0.04822349388268776,82,6,0,1.0,-1.0,0.0,True,,0.0011
21.0,+,83,20875.50338,6,0,1.0,1.0,2.0,169.0,20875.474510065404,0.028869934594695223,83,6,0,1.0,1.0,2.0,True,,0.00091
21.0,+,86,21689.05221,7,7,2.0,0.0,2.0,0.36,21689.03458081206,0.01762918794338475,86,7,7,2.0,0.0,2.0,True,,1.9e-06
21.0,+,93,22467.17312,6,1,1.0,0.0,1.0,0.81,22467.185619318152,-0.012499318152549677,93,6,1,1.0,0.0,1.0,True,,4.4e-06
21.0,+,94,22542.0391,6,1,1.0,-1.0,0.0,1.0,22542.065965128688,-0.026865128686040407,94,6,1,1.0,-1.0,0.0,True,,5.4e-06
21.0,+,95,22618.91582,6,1,1.0,1.0,2.0,0.81,22618.870001094278,0.04581890572080738,95,6,1,1.0,1.0,2.0,True,,4.4e-06
21.0,+,106,24174.6272,6,2,1.0,0.0,1.0,0.16,24174.7566219683,-0.1294219683004485,106,6,2,1.0,0.0,1.0,True,,8.6e-07
21.0,+,107,24248.60485,6,2,1.0,-1.0,0.0,0.09,24248.80791960883,-0.20306960882953717,107,6,2,1.0,-1.0,0.0,True,,4.8e-07
21.0,+,109,24324.4252,6,2,1.0,1.0,2.0,0.25,24324.379289191904,0.04591080809768755,109,6,2,1.0,1.0,2.0,True,,1.3e-06
21.0,+,120,25840.72361,6,3,1.0,0.0,1.0,1.69,25840.762639437933,-0.03902943793218583,120,6,3,1.0,0.0,1.0,True,,9.1e-06
21.0,+,121,25913.72072,6,3,1.0,-1.0,0.0,2.56,25913.776680338236,-0.05596033823530888,121,6,3,1.0,-1.0,0.0,True,,1.4e-05
21.0,+,122,25988.5635,6,3,1.0,1.0,2.0,2.25,25988.509478153363,0.05402184663762455,122,6,3,1.0,1.0,2.0,True,,1.2e-05
21.0,+,132,27461.2576,6,4,1.0,0.0,1.0,0.36,27461.220766691396,0.03683330860440037,132,6,4,1.0,0.0,1.0,True,,1.9e-06
21.0,+,133,27533.298,6,4,1.0,-1.0,0.0,0.04,27533.060881880883,0.23711811911562108,133,6,4,1.0,-1.0,0.0,True,,2.2e-07
21.0,+,136,27606.94197,6,4,1.0,1.0,2.0,0.25,27606.94468823077,-0.0027182307712791953,136,6,4,1.0,1.0,2.0,True,,1.3e-06
21.0,+,145,29030.52959,6,5,1.0,0.0,1.0,0.25,29030.618438369485,-0.08884836948709562,145,6,5,1.0,0.0,1.0,True,,1.3e-06
21.0,+,147,29101.27304,6,5,1.0,-1.0,0.0,0.09,29101.411295975828,-0.13825597582763294,146,6,5,1.0,-1.0,0.0,True,,4.8e-07
21.0,+,149,29173.7104,6,5,1.0,1.0,2.0,0.16,29173.69054600799,0.0198539920093026,148,6,5,1.0,1.0,2.0,True,,8.6e-07
21.0,+,158,30541.44901,6,6,1.0,0.0,1.0,0.0,30541.50877320661,-0.059763206609204644,158,6,6,1.0,0.0,1.0,True,,0.0
21.0,+,159,30615.86422,6,6,1.0,1.0,2.0,0.0,30616.898460064833,-1.0342400648332841,160,6,6,1.0,1.0,2.0,True,,0.0
21.0,+,162,30682.03822,6,6,1.0,-1.0,0.0,0.0,30681.856739634153,0.18148036584534566,162,6,6,1.0,-1.0,0.0,True,,0.0
21.0,+,170,31985.56632,6,7,1.0,0.0,1.0,0.04,31985.776967973467,-0.2106479734648019,170,6,7,1.0,0.0,1.0,True,,2.2e-07
21.0,+,171,32053.58892,6,7,1.0,-1.0,0.0,0.16,32053.835171364608,-0.24625136460963404,171,6,7,1.0,-1.0,0.0,True,,8.6e-07
21.0,+,173,32122.92597,6,7,1.0,1.0,2.0,0.04,32122.933943606808,-0.007973606807354372,173,6,7,1.0,1.0,2.0,True,,2.2e-07
21.0,+,181,33353.97334,6,8,1.0,0.0,1.0,0.16,33354.18365408913,-0.21031408913404448,181,6,8,1.0,0.0,1.0,True,,8.6e-07
21.0,+,182,33419.84726,6,8,1.0,-1.0,0.0,0.09,33419.69103205036,0.15622794964292552,182,6,8,1.0,-1.0,0.0,True,,4.8e-07
21.0,+,183,33487.93295,6,8,1.0,1.0,2.0,0.09,33487.77964892646,0.1533010735438438,183,6,8,1.0,1.0,2.0,True,,4.8e-07
21.0,+,194,34639.95741,6,9,1.0,0.0,1.0,0.0059,34639.777607320626,0.1798026793767349,193,6,9,1.0,0.0,1.0,True,,3.2e-08
21.0,+,195,34705.05099,6,9,1.0,1.0,2.0,0.0033,34705.22515443958,-0.17416443957336014,194,6,9,1.0,-1.0,0.0,False,,1.8e-08
21.0,+,200,34769.75583,6,9,1.0,-1.0,0.0,0.0059,34769.373047291374,0.3827827086279285,196,6,9,1.0,1.0,2.0,False,,3.2e-08
21.0,+,209,35841.61329,6,10,1.0,0.0,1.0,0.0051,35841.84938832447,-0.23609832446527435,206,6,10,1.0,0.0,1.0,True,,2.7e-08
21.0,+,210,35904.13091,6,10,1.0,-1.0,0.0,0.0028,35904.1840099426,-0.053099942597327754,207,6,10,1.0,-1.0,0.0,True,,1.5e-08
21.0,+,211,35970.4174,6,10,1.0,1.0,2.0,0.0028,35967.511961213946,2.9054387860524002,210,6,10,1.0,1.0,2.0,True,,1.5e-08
21.0,-,2,1292.25413,2,0,-1.0,0.0,-1.0,625.0,1292.253641862002,0.0004881379979906342,2,2,0,-1.0,0.0,-1.0,True,,0.0034
21.0,-,3,1362.23781,2,0,-1.0,1.0,0.0,484.0,1362.231264629467,0.006545370533103778,3,2,0,-1.0,1.0,0.0,True,,0.0026
21.0,-,4,1435.86995,2,0,-1.0,-1.0,-2.0,576.0,1435.875979404942,-0.006029404941955363,4,2,0,-1.0,-1.0,-2.0,True,,0.0031
21.0,-,6,2903.29829,2,1,-1.0,0.0,-1.0,8.41,2903.28394356138,0.014346438620123081,6,2,1,-1.0,0.0,-1.0,True,,4.5e-05
21.0,-,7,2972.58344,2,1,-1.0,1.0,0.0,4.41,2972.56141869228,0.022021307720024197,7,2,1,-1.0,1.0,0.0,True,,2.4e-05
21.0,-,8,3045.51229,2,1,-1.0,-1.0,-2.0,10.24,3045.504366218175,0.007923781824956677,8,2,1,-1.0,-1.0,-2.0,True,,5.5e-05
21.0,-,10,4490.9977,2,2,-1.0,0.0,-1.0,7.29,4491.02270683701,-0.025006837010550953,10,2,2,-1.0,0.0,-1.0,True,,3.9e-05
21.0,-,11,4559.57693,2,2,-1.0,1.0,0.0,5.76,4559.590969071299,-0.014039071298611816,11,2,2,-1.0,1.0,0.0,True,,3.1e-05
21.0,-,12,4631.80607,2,2,-1.0,-1.0,-2.0,5.29,4631.836884109247,-0.030814109247330634,12,2,2,-1.0,-1.0,-2.0,True,,2.8e-05
21.0,-,13,6055.35276,2,3,-1.0,0.0,-1.0,2.56,6055.330957027365,0.0218029726347595,13,2,3,-1.0,0.0,-1.0,True,,1.4e-05
21.0,-,14,6123.19969,2,3,-1.0,1.0,0.0,1.96,6123.180172289093,0.019517710907166474,14,2,3,-1.0,1.0,0.0,True,,1.1e-05
21.0,-,15,6194.7324,2,3,-1.0,-1.0,-2.0,2.89,6194.741868577037,-0.0094685770372962,15,2,3,-1.0,-1.0,-2.0,True,,1.6e-05
21.0,-,19,7596.34602,2,4,-1.0,0.0,-1.0,2.25,7596.303073358609,0.04294664139069937,19,2,4,-1.0,0.0,-1.0,True,,1.2e-05
21.0,-,20,7663.38429,2,4,-1.0,1.0,0.0,1.44,7663.411283803778,-0.026993803778168513,20,2,4,-1.0,1.0,0.0,True,,7.7e-06
21.0,-,21,7734.30751,2,4,-1.0,-1.0,-2.0,1.0,7734.311018257224,-0.003508257223984401,21,2,4,-1.0,-1.0,-2.0,True,,5.4e-06
21.0,-,25,9009.91236,3,0,-1.0,0.0,-1.0,1024.0,9009.935980790146,-0.023620790145287174,25,3,0,-1.0,0.0,-1.0,True,,0.0055
21.0,-,26,9113.94451,2,5,-1.0,0.0,-1.0,0.81,9113.962667103515,-0.018157103515477502,26,2,5,-1.0,0.0,-1.0,True,,4.4e-06
21.0,-,27,9180.21947,2,5,-1.0,1.0,0.0,1.44,9180.254678260419,-0.03520826041858527,27,2,5,-1.0,1.0,0.0,True,,7.7e-06
21.0,-,28,9250.49472,2,5,-1.0,-1.0,-2.0,1.44,9250.567108831057,-0.07238883105674176,28,2,5,-1.0,-1.0,-2.0,True,,7.7e-06
21.0,-,33,10586.08361,3,1,-1.0,0.0,-1.0,9.0,10586.09892058491,-0.015310584909457248,33,3,1,-1.0,0.0,-1.0,True,,4.8e-05
21.0,-,34,10608.20934,2,6,-1.0,0.0,-1.0,1.0,10608.268489559578,-0.05914955957814527,34,2,6,-1.0,0.0,-1.0,True,,5.4e-06
21.0,-,35,10674.00221,2,6,-1.0,1.0,0.0,1.0,10674.043029187807,-0.04081918780684646,35,2,6,-1.0,1.0,0.0,True,,5.4e-06
21.0,-,36,10743.33538,2,6,-1.0,-1.0,-2.0,1.21,10743.466438394926,-0.13105839492527593,36,2,6,-1.0,-1.0,-2.0,True,,6.5e-06
21.0,-,40,12078.90112,2,7,-1.0,0.0,-1.0,0.04,12079.165745932296,-0.2646259322955302,40,2,7,-1.0,0.0,-1.0,True,,2.2e-07
21.0,-,41,12137.97212,3,2,-1.0,0.0,-1.0,6.25,12138.014588474482,-0.04246847448121116,41,3,2,-1.0,0.0,-1.0,True,,3.4e-05
21.0,-,42,12138.4221,2,7,-1.0,1.0,0.0,0.04,12139.055665740434,-0.6335657404342783,42,2,7,-1.0,1.0,0.0,True,,2.2e-07
21.0,-,43,12192.07981,5,1,0.0,-1.0,-1.0,0.09,12191.462430816846,0.617379183153389,43,5,1,0.0,-1.0,-1.0,True,,4.8e-07
21.0,-,44,12213.52608,2,7,-1.0,-1.0,-2.0,0.04,12213.000546934434,0.5255330655654689,44,2,7,-1.0,-1.0,-2.0,True,,2.2e-07
21.0,-,49,13526.513,2,8,-1.0,0.0,-1.0,0.36,13526.66913209968,-0.15613209967887087,49,2,8,-1.0,0.0,-1.0,True,,1.9e-06
21.0,-,50,13590.53083,2,8,-1.0,1.0,0.0,0.81,13590.582750645335,-0.05192064533548546,50,2,8,-1.0,1.0,0.0,True,,4.4e-06
21.0,-,51,13658.92657,2,8,-1.0,-1.0,-2.0,0.16,13659.047493613349,-0.12092361334907764,51,2,8,-1.0,-1.0,-2.0,True,,8.6e-07
21.0,-,52,13665.59083,3,3,-1.0,0.0,-1.0,1.96,13665.625680282628,-0.034850282629122376,52,3,3,-1.0,0.0,-1.0,True,,1.1e-05
21.0,-,58,14950.73683,2,9,-1.0,0.0,-1.0,0.0181,14950.781714213594,-0.0448842135938321,58,2,9,-1.0,0.0,-1.0,True,,9.7e-08
21.0,-,59,15014.63636,2,9,-1.0,1.0,0.0,0.0133,15014.639713673076,-0.0033536730752530275,59,2,9,-1.0,1.0,0.0,True,,7.2e-08
21.0,-,60,15081.56101,2,9,-1.0,-1.0,-2.0,0.0133,15081.746558705527,-0.18554870552725333,60,2,9,-1.0,-1.0,-2.0,True,,7.2e-08
21.0,-,61,15168.80218,3,4,-1.0,0.0,-1.0,2.56,15168.84741973938,-0.045239739380122046,61,3,4,-1.0,0.0,-1.0,True,,1.4e-05
21.0,-,74,16647.55083,3,5,-1.0,0.0,-1.0,0.36,16647.64237979541,-0.09154979540835484,74,3,5,-1.0,0.0,-1.0,True,,1.9e-06
21.0,-,84,18101.77809,3,6,-1.0,0.0,-1.0,0.04,18101.961111174714,-0.18302117471466772,84,3,6,-1.0,0.0,-1.0,True,,2.2e-07
22.0,+,1,914.61873,1,0,0.0,0.0,0.0,484.0,914.618221808404,0.0005081915960545302,1,1,0,0.0,0.0,0.0,True,,0.0026
22.0,+,5,2732.87795,1,1,0.0,0.0,0.0,84.84,2732.877334972288,0.0006150277122287662,5,1,1,0.0,0.0,0.0,True,,0.00046
22.0,+,9,4522.68405,1,2,0.0,0.0,0.0,6.25,4522.742261653124,-0.058211653124089935,9,1,2,0.0,0.0,0.0,True,,3.4e-05
22.0,+,16,6283.07791,1,3,0.0,0.0,0.0,2.56,6283.186023030838,-0.10811303083846724,16,1,3,0.0,0.0,0.0,True,,1.4e-05
22.0,+,17,6934.58717,4,0,0.0,1.0,1.0,361.0,6934.650423510275,-0.06325351027498982,17,4,0,0.0,1.0,1.0,True,,0.0019
22.0,+,18,7068.22284,4,0,0.0,0.0,0.0,196.0,7068.223377331888,-0.0005373318872443633,18,4,0,0.0,0.0,0.0,True,,0.0011
22.0,+,22,8012.84558,1,4,0.0,0.0,0.0,1.0,8013.017400392509,-0.17182039250928938,22,1,4,0.0,0.0,0.0,True,,5.4e-06
22.0,+,23,8375.1834,4,1,0.0,1.0,1.0,1.96,8375.229293300694,-0.04589330069393327,23,4,1,0.0,1.0,1.0,True,,1.1e-05
22.0,+,24,8507.35212,4,1,0.0,0.0,0.0,1.44,8507.325519036956,0.026600963043165393,24,4,1,0.0,0.0,0.0,True,,7.7e-06
22.0,+,29,9710.33902,1,5,0.0,0.0,0.0,0.09,9710.6392290568,-0.3002090568006679,29,1,5,0.0,0.0,0.0,True,,4.8e-07
22.0,+,30,9793.61148,4,2,0.0,1.0,1.0,3.24,9793.695815845154,-0.08433584515478287,30,4,2,0.0,1.0,1.0,True,,1.7e-05
22.0,+,31,9924.29827,4,2,0.0,0.0,0.0,2.56,9924.309459756429,-0.011189756429303088,31,4,2,0.0,0.0,0.0,True,,1.4e-05
22.0,+,37,11189.89506,4,3,0.0,1.0,1.0,2.25,11190.000068522859,-0.10500852285804285,37,4,3,0.0,1.0,1.0,True,,1.2e-05
22.0,+,38,11319.12256,4,3,0.0,0.0,0.0,2.56,11319.142858105251,-0.020298105251640663,38,4,3,0.0,0.0,0.0,True,,1.4e-05
22.0,+,45,12564.19521,4,4,0.0,1.0,1.0,1.69,12564.273019927678,-0.07780992767766293,45,4,4,0.0,1.0,1.0,True,,9.1e-06
22.0,+,46,12593.84869,7,0,2.0,0.0,2.0,25.0,12593.837750736548,0.01093926345311047,46,7,0,2.0,0.0,2.0,True,,0.00013
22.0,+,47,12691.94924,4,4,0.0,0.0,0.0,1.69,12691.946075261987,0.0031647380128561053,47,4,4,0.0,0.0,0.0,True,,9.1e-06
22.0,+,53,13916.53606,4,5,0.0,1.0,1.0,1.96,13916.600506836092,-0.0644468360915198,53,4,5,0.0,1.0,1.0,True,,1.1e-05
22.0,+,54,13969.85913,7,1,2.0,0.0,2.0,0.25,13969.835013367001,0.024116632999721332,54,7,1,2.0,0.0,2.0,True,,1.3e-06
22.0,+,55,14042.81888,4,5,0.0,0.0,0.0,1.96,14042.799593557069,0.01928644293184334,55,4,5,0.0,0.0,0.0,True,,1.1e-05
22.0,+,62,15247.03645,4,6,0.0,1.0,1.0,0.49,15247.097796086646,-0.06134608664615371,62,4,6,0.0,1.0,1.0,True,,2.6e-06
22.0,+,63,15322.99234,7,2,2.0,0.0,2.0,0.36,15322.97362802799,0.01871197201035102,63,7,2,2.0,0.0,2.0,True,,1.9e-06
22.0,+,64,15371.84578,4,6,0.0,0.0,0.0,0.49,15371.823468413733,0.022311586266368977,64,4,6,0.0,0.0,0.0,True,,2.6e-06
22.0,+,65,15941.31383,8,0,0.0,0.0,0.0,36.0,15941.301213629862,0.012616370137038757,65,8,0,0.0,0.0,0.0,True,,0.00019
22.0,+,71,16555.78101,4,7,0.0,1.0,1.0,0.16,16555.886614652627,-0.10560465262824437,71,4,7,0.0,1.0,1.0,True,,8.6e-07
22.0,+,72,16653.29927,7,3,2.0,0.0,2.0,0.49,16653.270040921256,0.029229078743810533,72,7,3,2.0,0.0,2.0,True,,2.6e-06
22.0,+,73,16679.1324,4,7,0.0,0.0,0.0,0.16,16679.139349373407,-0.006949373408133397,73,4,7,0.0,0.0,0.0,True,,8.6e-07
22.0,+,75,17356.52966,8,1,0.0,0.0,0.0,0.36,17356.426850165455,0.10280983454504167,75,8,1,0.0,0.0,0.0,True,,1.9e-06
22.0,+,78,17842.87105,4,8,0.0,1.0,1.0,0.09,17843.084066584757,-0.2130165847556782,78,4,8,0.0,1.0,1.0,True,,4.8e-07
22.0,+,81,17960.8491,7,4,2.0,0.0,2.0,0.49,17960.821481364797,0.027618635202088626,81,7,4,2.0,0.0,2.0,True,,2.6e-06
22.0,+,82,17964.75072,4,8,0.0,0.0,0.0,0.04,17964.864081641794,-0.11336164179374464,82,4,8,0.0,0.0,0.0,True,,2.2e-07
22.0,+,85,18771.63903,8,2,0.0,0.0,0.0,0.04,18771.903701932137,-0.26467193213829887,85,8,2,0.0,0.0,0.0,True,,2.2e-07
22.0,+,91,19245.70523,7,5,2.0,0.0,2.0,0.16,19245.701036288076,0.004193711924017407,91,7,5,2.0,0.0,2.0,True,,8.6e-07
22.0,+,100,20507.92248,7,6,2.0,0.0,2.0,0.25,20507.91810548287,0.004374517131509492,100,7,6,2.0,0.0,2.0,True,,1.3e-06
22.0,+,103,20795.33592,6,0,1.0,0.0,1.0,196.0,20795.287583790992,0.04833620900899405,103,6,0,1.0,0.0,1.0,True,,0.0011
22.0,+,104,20873.29844,6,0,1.0,-1.0,0.0,196.0,20873.28174250164,0.016697498358553275,104,6,0,1.0,-1.0,0.0,True,,0.0011
22.0,+,105,20955.24469,6,0,1.0,1.0,2.0,169.0,20955.35001499824,-0.10532499823966646,105,6,0,1.0,1.0,2.0,True,,0.00091
22.0,+,111,21747.59347,7,7,2.0,0.0,2.0,0.25,21747.581832808315,0.011637191684712889,111,7,7,2.0,0.0,2.0,True,,1.3e-06
22.0,+,117,22539.68392,6,1,1.0,0.0,1.0,0.49,22539.620190112604,0.06372988739531138,117,6,1,1.0,0.0,1.0,True,,2.6e-06
22.0,+,118,22616.71811,6,1,1.0,-1.0,0.0,1.0,22616.665357480306,0.05275251969578676,118,6,1,1.0,-1.0,0.0,True,,5.4e-06
22.0,+,119,22697.71563,6,1,1.0,1.0,2.0,0.64,22697.802607689813,-0.08697768981437548,119,6,1,1.0,1.0,2.0,True,,3.4e-06
22.0,+,123,22964.77053,7,8,2.0,0.0,2.0,0.01,22964.656748311772,0.11378168822920998,123,7,8,2.0,0.0,2.0,True,,5.4e-08
22.0,+,134,24246.31853,6,2,1.0,0.0,1.0,0.04,24246.391111192963,-0.07258119296238874,134,6,2,1.0,0.0,1.0,True,,2.2e-07
22.0,+,135,24322.26151,6,2,1.0,-1.0,0.0,0.25,24321.827716271127,0.4337937288728426,135,6,2,1.0,-1.0,0.0,True,,1.3e-06
22.0,+,139,24402.35838,6,2,1.0,1.0,2.0,0.09,24402.58594116714,-0.22756116713935626,138,6,2,1.0,1.0,2.0,True,,4.8e-07
22.0,+,151,25911.4378,6,3,1.0,0.0,1.0,2.25,25911.383980850773,0.05381914922691067,151,6,3,1.0,0.0,1.0,True,,1.2e-05
22.0,+,152,25986.44661,6,3,1.0,-1.0,0.0,2.25,25986.385579017795,0.06103098220410175,152,6,3,1.0,-1.0,0.0,True,,1.2e-05
22.0,+,153,26065.36058,6,3,1.0,1.0,2.0,1.96,26065.46636281478,-0.10578281477864948,153,6,3,1.0,1.0,2.0,True,,1.1e-05
22.0,+,167,27531.30599,6,4,1.0,0.0,1.0,0.04,27531.26429928263,0.04169071737123886,167,6,4,1.0,0.0,1.0,True,,2.2e-07
22.0,+,169,27605.11648,6,4,1.0,-1.0,0.0,0.16,27608.386718386573,-3.2702383865726006,169,6,4,1.0,-1.0,0.0,True,,8.6e-07
22.0,+,171,27682.79951,6,4,1.0,1.0,2.0,0.36,27683.368908115874,-0.5693981158729002,171,6,4,1.0,1.0,2.0,True,,1.9e-06
22.0,+,182,29099.07466,6,5,1.0,0.0,1.0,0.09,29099.091758657472,-0.017098657473979983,182,6,5,1.0,0.0,1.0,True,,4.8e-07
22.0,+,184,29171.63429,6,5,1.0,-1.0,0.0,0.01,29171.668950043557,-0.034660043555049924,183,6,5,1.0,-1.0,0.0,True,,5.4e-08
22.0,+,186,29248.13254,6,5,1.0,1.0,2.0,0.09,29248.297437457153,-0.1648974571544386,185,6,5,1.0,1.0,2.0,True,,4.8e-07
22.0,+,199,30615.51639,6,6,1.0,0.0,1.0,0.0,30614.5941571633,0.9222328366995498,200,6,6,1.0,0.0,1.0,True,,0.0
22.0,+,202,30679.91085,6,6,1.0,-1.0,0.0,0.0,30679.82568627456,0.0851637254418165,202,6,6,1.0,-1.0,0.0,True,,0.0
22.0,+,204,30756.57042,6,6,1.0,1.0,2.0,0.0,30758.032828325435,-1.462408325434808,204,6,6,1.0,1.0,2.0,True,,0.0
22.0,+,215,32051.49662,6,7,1.0,0.0,1.0,0.04,32051.621041880386,-0.12442188038403401,215,6,7,1.0,0.0,1.0,True,,2.2e-07
22.0,+,217,32121.03762,6,7,1.0,-1.0,0.0,0.16,32121.072635794695,-0.035015794695937075,216,6,7,1.0,-1.0,0.0,True,,8.6e-07
22.0,+,218,32194.41265,6,7,1.0,1.0,2.0,0.09,32194.696273657228,-0.28362365722932736,217,6,7,1.0,1.0,2.0,True,,4.8e-07
22.0,+,229,33417.63757,6,8,1.0,0.0,1.0,0.09,33417.653254946745,-0.015684946745750494,229,6,8,1.0,0.0,1.0,True,,4.8e-07
22.0,+,230,33485.88912,6,8,1.0,-1.0,0.0,0.09,33486.000465540084,-0.11134554008458508,230,6,8,1.0,-1.0,0.0,True,,4.8e-07
22.0,+,232,33557.02051,6,8,1.0,1.0,2.0,0.04,33556.47739743375,0.5431125662507839,231,6,8,1.0,1.0,2.0,True,,2.2e-07
22.0,+,247,34703.49796,6,9,1.0,0.0,1.0,0.0033,34703.07471179339,0.4232482066072407,244,6,9,1.0,0.0,1.0,True,,1.8e-08
22.0,+,248,34768.17512,6,9,1.0,-1.0,0.0,0.0059,34767.77412908247,0.4009909175292705,245,6,9,1.0,-1.0,0.0,True,,3.2e-08
22.0,+,252,34839.67551,6,9,1.0,1.0,2.0,0.0,34838.47239415916,1.2031158408426563,249,6,9,1.0,1.0,2.0,True,,0.0
22.0,+,263,35902.30477,6,10,1.0,0.0,1.0,0.0051,35902.2327486926,0.07202130740188295,260,6,10,1.0,0.0,1.0,True,,2.7e-08
22.0,+,264,35966.14261,6,10,1.0,-1.0,0.0,0.0028,35965.95144804704,0.19116195296373917,262,6,10,1.0,-1.0,0.0,True,,1.5e-08
22.0,+,265,36033.13163,6,10,1.0,1.0,2.0,0.0028,36033.25021384928,-0.11858384927472798,264,6,10,1.0,1.0,2.0,True,,1.5e-08
22.0,-,1,1360.27066,2,0,-1.0,0.0,-1.0,625.0,1360.26566519162,0.004994808379933602,1,2,0,-1.0,0.0,-1.0,True,,0.0034
22.0,-,2,1434.25771,2,0,-1.0,1.0,0.0,576.0,1434.259197639343,-0.0014876393429403834,2,2,0,-1.0,1.0,0.0,True,,0.0031
22.0,-,3,1510.47637,2,0,-1.0,-1.0,-2.0,324.0,1510.473335433926,0.0030345660741204483,3,2,0,-1.0,-1.0,-2.0,True,,0.0017
22.0,-,4,2970.58929,2,1,-1.0,0.0,-1.0,4.41,2970.581411167705,0.007878832294863969,4,2,1,-1.0,0.0,-1.0,True,,2.4e-05
22.0,-,5,3043.88585,2,1,-1.0,1.0,0.0,7.84,3043.872948282116,0.012901717884233221,5,2,1,-1.0,1.0,0.0,True,,4.2e-05
22.0,-,6,3119.32907,2,1,-1.0,-1.0,-2.0,5.29,3119.300314661348,0.028755338651990314,6,2,1,-1.0,-1.0,-2.0,True,,2.8e-05
22.0,-,7,4557.55303,2,2,-1.0,0.0,-1.0,5.29,4557.596702734314,-0.04367273431398644,7,2,2,-1.0,0.0,-1.0,True,,2.8e-05
22.0,-,8,4630.16696,2,2,-1.0,1.0,0.0,8.41,4630.189435963963,-0.022475963963188406,8,2,2,-1.0,1.0,0.0,True,,4.5e-05
22.0,-,9,4704.82846,2,2,-1.0,-1.0,-2.0,3.61,4704.817086485531,0.011373514468687063,9,2,2,-1.0,-1.0,-2.0,True,,1.9e-05
22.0,-,10,6121.15449,2,3,-1.0,0.0,-1.0,2.25,6121.172986719784,-0.018496719783797744,10,2,3,-1.0,0.0,-1.0,True,,1.2e-05
22.0,-,11,6193.09493,2,3,-1.0,1.0,0.0,2.56,6193.077015235475,0.01791476452490315,11,2,3,-1.0,1.0,0.0,True,,1.4e-05
22.0,-,12,6266.95414,2,3,-1.0,-1.0,-2.0,2.25,6266.88971443705,0.06442556294950919,12,2,3,-1.0,-1.0,-2.0,True,,1.2e-05
22.0,-,14,7661.35656,2,4,-1.0,0.0,-1.0,1.44,7661.395398091792,-0.03883809179205855,14,2,4,-1.0,0.0,-1.0,True,,7.7e-06
22.0,-,15,7732.68093,2,4,-1.0,1.0,0.0,1.44,7732.62734647023,0.05358352977054892,15,2,4,-1.0,1.0,0.0,True,,7.7e-06
22.0,-,16,7805.69851,2,4,-1.0,-1.0,-2.0,1.0,7805.593038805693,0.10547119430702878,16,2,4,-1.0,-1.0,-2.0,True,,5.4e-06
22.0,-,18,9080.48641,3,0,-1.0,0.0,-1.0,576.0,9080.414959739426,0.0714502605733287,18,3,0,-1.0,0.0,-1.0,True,,0.0031
