J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,matched_rank,calculated_state,calculated_v,calculated_Lambda,calculated_Sigma,calculated_Omega,assignment_matches,mark,duo_weight
19.0,-,74,16523.20847,3,5,-1.0,0.0,-1.0,0.64,16523.2601,-0.05162999999811291,74,3,5,-1.0,0.0,-1.0,True,,3.4e-06
19.0,-,84,17978.85472,3,6,-1.0,0.0,-1.0,0.16,17978.9574,-0.10267999999996391,84,3,6,-1.0,0.0,-1.0,True,,8.6e-07
19.0,-,93,19409.84022,3,7,-1.0,0.0,-1.0,0.01,19409.9464,-0.10618000000249594,93,3,7,-1.0,0.0,-1.0,True,,5.4e-08
19.0,-,106,20816.10024,3,8,-1.0,0.0,-1.0,0.01,20816.2403,-0.14006000000154017,106,3,8,-1.0,0.0,-1.0,True,,5.4e-08
20.0,+,1,759.42218,1,0,0.0,0.0,0.0,676.0,759.4233,-0.0011200000000144428,1,1,0,0.0,0.0,0.0,True,,0.0036
20.0,+,5,2579.25209,1,1,0.0,0.0,0.0,87.84,2579.2523,-0.000210000000151922,5,1,1,0.0,0.0,0.0,True,,0.00047
20.0,+,9,4370.65598,1,2,0.0,0.0,0.0,7.29,4370.703,-0.04701999999997497,9,1,2,0.0,0.0,0.0,True,,3.9e-05
20.0,+,16,6132.68828,1,3,0.0,0.0,0.0,3.24,6132.7624,-0.0741199999993114,16,1,3,0.0,0.0,0.0,True,,1.7e-05
20.0,+,17,6812.79975,4,0,0.0,1.0,1.0,400.0,6812.8383,-0.03855000000021391,17,4,0,0.0,1.0,1.0,True,,0.0022
20.0,+,18,6934.64076,4,0,0.0,0.0,0.0,289.0,6934.5917,0.049060000000281434,18,4,0,0.0,0.0,0.0,True,,0.0016
20.0,+,22,7864.1408,1,4,0.0,0.0,0.0,1.69,7864.2529,-0.11210000000028231,22,1,4,0.0,0.0,0.0,True,,9.1e-06
20.0,+,23,8254.73262,4,1,0.0,1.0,1.0,3.61,8254.7673,-0.034679999998843414,23,4,1,0.0,1.0,1.0,True,,1.9e-05
20.0,+,24,8375.23309,4,1,0.0,0.0,0.0,1.96,8375.1728,0.060289999999440624,24,4,1,0.0,0.0,0.0,True,,1.1e-05
20.0,+,29,9563.39784,1,5,0.0,0.0,0.0,0.04,9563.5947,-0.19686000000001513,29,1,5,0.0,0.0,0.0,True,,2.2e-07
20.0,+,30,9674.49564,4,2,0.0,1.0,1.0,4.0,9674.5811,-0.08546000000023923,30,4,2,0.0,1.0,1.0,True,,2.2e-05
20.0,+,31,9793.6526,4,2,0.0,0.0,0.0,2.25,9793.634,0.018599999999423744,31,4,2,0.0,0.0,0.0,True,,1.2e-05
20.0,+,37,11072.12931,4,3,0.0,1.0,1.0,2.89,11072.2299,-0.10059000000001106,37,4,3,0.0,1.0,1.0,True,,1.6e-05
20.0,+,38,11189.94897,4,3,0.0,0.0,0.0,3.61,11189.934,0.014970000000175787,38,4,3,0.0,0.0,0.0,True,,1.9e-05
20.0,+,39,11228.33062,1,6,0.0,0.0,0.0,0.16,11228.71,-0.37937999999849126,39,1,6,0.0,0.0,0.0,True,,8.6e-07
20.0,+,45,12447.75936,4,4,0.0,1.0,1.0,1.96,12447.8489,-0.08954000000085216,45,4,4,0.0,1.0,1.0,True,,1.1e-05
20.0,+,46,12469.199,7,0,2.0,0.0,2.0,25.0,12469.1624,0.03660000000127184,46,7,0,2.0,0.0,2.0,True,,0.00013
20.0,+,47,12564.23495,4,4,0.0,0.0,0.0,1.44,12564.2164,0.01855000000068685,47,4,4,0.0,0.0,0.0,True,,7.7e-06
20.0,+,53,13801.45017,4,5,0.0,1.0,1.0,1.69,13801.5202,-0.07003000000077009,53,4,5,0.0,1.0,1.0,True,,9.1e-06
20.0,+,54,13846.66047,7,1,2.0,0.0,2.0,0.16,13846.6133,0.04716999999982363,54,7,1,2.0,0.0,2.0,True,,8.6e-07
20.0,+,55,13916.59891,4,5,0.0,0.0,0.0,1.96,13916.5413,0.05760999999984051,55,4,5,0.0,0.0,0.0,True,,1.1e-05
20.0,+,62,15133.29464,4,6,0.0,1.0,1.0,0.64,15133.3616,-0.06696000000010827,62,4,6,0.0,1.0,1.0,True,,3.4e-06
20.0,+,63,15201.24344,7,2,2.0,0.0,2.0,0.36,15201.2032,0.04024000000026717,63,7,2,2.0,0.0,2.0,True,,1.9e-06
20.0,+,64,15247.1064,4,6,0.0,0.0,0.0,0.81,15247.0365,0.06990000000041618,64,4,6,0.0,0.0,0.0,True,,4.4e-06
20.0,+,65,15814.96418,8,0,0.0,0.0,0.0,36.0,15814.9494,0.014780000001337612,65,8,0,0.0,0.0,0.0,True,,0.00019
20.0,+,71,16443.43184,4,7,0.0,1.0,1.0,0.49,16443.4968,-0.06495999999970081,71,4,7,0.0,1.0,1.0,True,,2.6e-06
20.0,+,72,16533.00774,7,3,2.0,0.0,2.0,0.81,16532.9489,0.05884000000150991,72,7,3,2.0,0.0,2.0,True,,4.4e-06
20.0,+,73,16555.86332,4,7,0.0,0.0,0.0,0.36,16555.8256,0.0377200000002631,73,4,7,0.0,0.0,0.0,True,,1.9e-06
20.0,+,75,17231.06935,8,1,0.0,0.0,0.0,0.36,17230.9816,0.08775000000241562,75,8,1,0.0,0.0,0.0,True,,1.9e-06
20.0,+,79,17731.80453,4,8,0.0,1.0,1.0,0.04,17732.0452,-0.240669999999227,79,4,8,0.0,1.0,1.0,True,,2.2e-07
20.0,+,81,17842.01389,7,4,2.0,0.0,2.0,0.49,17841.9501,0.06379000000015367,81,7,4,2.0,0.0,2.0,True,,2.6e-06
20.0,+,82,17842.92781,4,8,0.0,0.0,0.0,0.09,17843.0276,-0.09979000000021188,82,4,8,0.0,0.0,0.0,True,,4.8e-07
20.0,+,85,18646.92947,8,2,0.0,0.0,0.0,0.09,18647.2012,-0.2717300000003888,85,8,2,0.0,0.0,0.0,True,,4.8e-07
20.0,+,91,19128.33375,7,5,2.0,0.0,2.0,0.25,19128.2805,0.05325000000084401,91,7,5,2.0,0.0,2.0,True,,1.3e-06
20.0,+,95,20064.47737,8,3,0.0,0.0,0.0,0.01,20064.3531,0.12427000000025146,95,8,3,0.0,0.0,0.0,True,,5.4e-08
20.0,+,100,20392.00804,7,6,2.0,0.0,2.0,0.36,20391.9367,0.0713400000022375,100,7,6,2.0,0.0,2.0,True,,1.9e-06
20.0,+,103,20652.44788,6,0,1.0,0.0,1.0,256.0,20652.3717,0.07618000000002212,103,6,0,1.0,0.0,1.0,True,,0.0014
20.0,+,104,20723.78166,6,0,1.0,-1.0,0.0,225.0,20723.807,-0.025340000000142027,104,6,0,1.0,-1.0,0.0,True,,0.0012
20.0,+,105,20798.89445,6,0,1.0,1.0,2.0,225.0,20799.1078,-0.21335000000181026,105,6,0,1.0,1.0,2.0,True,,0.0012
20.0,+,111,21633.14964,7,7,2.0,0.0,2.0,0.36,21633.0782,0.07143999999971129,111,7,7,2.0,0.0,2.0,True,,1.9e-06
20.0,+,117,22398.45764,6,1,1.0,0.0,1.0,0.64,22398.3514,0.10624000000098022,117,6,1,1.0,0.0,1.0,True,,3.4e-06
20.0,+,118,22468.95188,6,1,1.0,-1.0,0.0,0.81,22468.9275,0.024379999998927815,118,6,1,1.0,-1.0,0.0,True,,4.4e-06
20.0,+,119,22543.20383,6,1,1.0,1.0,2.0,1.0,22543.4113,-0.20747000000119442,119,6,1,1.0,1.0,2.0,True,,5.4e-06
20.0,+,123,22851.79595,7,8,2.0,0.0,2.0,0.01,22851.6461,0.14984999999796855,123,7,8,2.0,0.0,2.0,True,,5.4e-08
20.0,+,134,24106.9308,6,2,1.0,0.0,1.0,0.49,24106.9845,-0.05370000000038999,134,6,2,1.0,0.0,1.0,True,,2.6e-06
20.0,+,135,24176.33243,6,2,1.0,-1.0,0.0,0.16,24176.3511,-0.018670000001293374,135,6,2,1.0,-1.0,0.0,True,,8.6e-07
20.0,+,138,24249.75189,6,2,1.0,1.0,2.0,0.25,24250.1744,-0.42251000000032946,138,6,2,1.0,1.0,2.0,True,,1.3e-06
20.0,+,151,25773.86545,6,3,1.0,0.0,1.0,1.69,25773.7185,0.14695000000210712,151,6,3,1.0,0.0,1.0,True,,9.1e-06
20.0,+,152,25842.49858,6,3,1.0,-1.0,0.0,1.96,25842.4453,0.05328000000008615,152,6,3,1.0,-1.0,0.0,True,,1.1e-05
20.0,+,153,25914.84158,6,3,1.0,1.0,2.0,1.96,25915.096,-0.25442000000111875,153,6,3,1.0,1.0,2.0,True,,1.1e-05
20.0,+,166,27395.83799,6,4,1.0,0.0,1.0,0.04,27395.549,0.288990000000922,167,6,4,1.0,0.0,1.0,True,,2.2e-07
20.0,+,168,27462.9291,6,4,1.0,-1.0,0.0,0.36,27462.4899,0.43920000000071013,168,6,4,1.0,-1.0,0.0,True,,1.9e-06
20.0,+,171,27534.58758,6,4,1.0,1.0,2.0,0.49,27535.4175,-0.8299200000001292,171,6,4,1.0,1.0,2.0,True,,2.6e-06
20.0,+,182,28965.79092,6,5,1.0,0.0,1.0,0.36,28965.6644,0.12651999999798136,182,6,5,1.0,0.0,1.0,True,,1.9e-06
20.0,+,184,29032.19417,6,5,1.0,-1.0,0.0,0.09,29032.1942,-3.0000002880115062e-05,183,6,5,1.0,-1.0,0.0,True,,4.8e-07
20.0,+,186,29102.31915,6,5,1.0,1.0,2.0,0.36,29102.6524,-0.33324999999967986,184,6,5,1.0,1.0,2.0,True,,1.9e-06
20.0,+,187,30474.76439,6,6,1.0,0.0,0.0,0.0,30474.7787,-0.014309999998658895,198,6,6,1.0,0.0,1.0,False,,0.0
20.0,+,201,30543.29039,6,6,1.0,-1.0,0.0,0.0,30543.0087,0.2816899999997986,202,6,6,1.0,-1.0,0.0,True,,0.0
20.0,+,203,30615.92041,6,6,1.0,1.0,2.0,0.0,30619.3781,-3.4576900000029127,204,6,6,1.0,1.0,2.0,True,,0.0
20.0,+,215,31923.74036,6,7,1.0,0.0,1.0,0.09,31923.5055,0.2348600000004808,215,6,7,1.0,0.0,1.0,True,,4.8e-07
20.0,+,216,31987.23233,6,7,1.0,-1.0,0.0,0.25,31987.2129,0.019430000000284053,216,6,7,1.0,-1.0,0.0,True,,1.3e-06
20.0,+,218,32054.51347,6,7,1.0,1.0,2.0,0.09,32054.9914,-0.47792999999728636,217,6,7,1.0,1.0,2.0,True,,4.8e-07
20.0,+,229,33293.05634,6,8,1.0,0.0,1.0,0.09,33293.0476,0.008740000004763715,229,6,8,1.0,0.0,1.0,True,,4.8e-07
20.0,+,230,33355.59697,6,8,1.0,-1.0,0.0,0.16,33355.5707,0.026270000002114102,230,6,8,1.0,-1.0,0.0,True,,8.6e-07
20.0,+,231,33420.81938,6,8,1.0,1.0,2.0,0.09,33420.5682,0.2511799999992945,231,6,8,1.0,1.0,2.0,True,,4.8e-07
20.0,+,244,34582.80699,6,9,1.0,0.0,1.0,0.0,34581.8513,0.9556899999952293,243,6,9,1.0,0.0,1.0,True,,0.0
20.0,+,247,34641.55692,6,9,1.0,-1.0,0.0,0.0059,34641.1252,0.43172000000049593,245,6,9,1.0,-1.0,0.0,True,,3.2e-08
20.0,+,250,34705.92255,6,9,1.0,1.0,2.0,0.0,34706.6403,-0.7177499999961583,247,6,9,1.0,1.0,2.0,True,,0.0
20.0,+,263,35784.88883,6,10,1.0,0.0,1.0,0.0028,35784.718,0.17083000000275206,260,6,10,1.0,0.0,1.0,True,,1.5e-08
20.0,+,264,35843.01268,6,10,1.0,-1.0,0.0,0.0051,35843.1844,-0.17171999999845866,261,6,10,1.0,-1.0,0.0,True,,2.7e-08
20.0,+,265,35904.90901,6,10,1.0,1.0,2.0,0.0028,35905.2417,-0.33268999999563675,263,6,10,1.0,1.0,2.0,True,,1.5e-08
20.0,-,1,1227.33367,2,0,-1.0,0.0,-1.0,441.0,1227.3275,0.0061699999998836574,1,2,0,-1.0,0.0,-1.0,True,,0.0024
20.0,-,2,1295.11277,2,0,-1.0,1.0,0.0,729.0,1295.1152,-0.002430000000003929,2,2,0,-1.0,1.0,0.0,True,,0.0039
20.0,-,3,1365.12783,2,0,-1.0,-1.0,-2.0,324.0,1365.1269,0.0009299999999257125,3,2,0,-1.0,-1.0,-2.0,True,,0.0017
20.0,-,4,2839.01608,2,1,-1.0,0.0,-1.0,5.29,2839.0103,0.005779999999958818,4,2,1,-1.0,0.0,-1.0,True,,2.8e-05
20.0,-,5,2906.16945,2,1,-1.0,1.0,0.0,9.61,2906.1574,0.012049999999817373,5,2,1,-1.0,1.0,0.0,True,,5.2e-05
20.0,-,6,2975.47962,2,1,-1.0,-1.0,-2.0,5.29,2975.4584,0.021220000000084838,6,2,1,-1.0,-1.0,-2.0,True,,2.8e-05
20.0,-,7,4427.35127,2,2,-1.0,0.0,-1.0,4.84,4427.3991,-0.04782999999952153,7,2,2,-1.0,0.0,-1.0,True,,2.6e-05
20.0,-,8,4493.87759,2,2,-1.0,1.0,0.0,8.41,4493.9077,-0.030109999999694992,8,2,2,-1.0,1.0,0.0,True,,4.5e-05
20.0,-,9,4562.48083,2,2,-1.0,-1.0,-2.0,4.0,4562.4876,-0.006769999999960419,9,2,2,-1.0,-1.0,-2.0,True,,2.2e-05
20.0,-,10,5992.32494,2,3,-1.0,0.0,-1.0,2.25,5992.35,-0.025059999999939464,10,2,3,-1.0,0.0,-1.0,True,,1.2e-05
20.0,-,11,6058.24256,2,3,-1.0,1.0,0.0,2.56,6058.2277,0.014859999999316642,11,2,3,-1.0,1.0,0.0,True,,1.4e-05
20.0,-,12,6126.1278,2,3,-1.0,-1.0,-2.0,1.69,6126.0749,0.05290000000059081,12,2,3,-1.0,-1.0,-2.0,True,,9.1e-06
20.0,-,14,7533.91615,2,4,-1.0,0.0,-1.0,1.69,7533.9529,-0.036750000000211,14,2,4,-1.0,0.0,-1.0,True,,9.1e-06
20.0,-,15,7599.22458,2,4,-1.0,1.0,0.0,1.96,7599.2118,0.012780000000020664,15,2,4,-1.0,1.0,0.0,True,,1.1e-05
20.0,-,16,7666.38545,2,4,-1.0,-1.0,-2.0,1.44,7666.3013,0.08414999999968131,16,2,4,-1.0,-1.0,-2.0,True,,7.7e-06
20.0,-,18,8942.69785,3,0,-1.0,0.0,-1.0,576.0,8942.6165,0.08135000000038417,18,3,0,-1.0,0.0,-1.0,True,,0.0031
20.0,-,19,9052.02954,2,5,-1.0,0.0,-1.0,0.81,9052.2036,-0.17406000000119093,19,2,5,-1.0,0.0,-1.0,True,,4.4e-06
20.0,-,20,9116.83498,2,5,-1.0,1.0,0.0,1.0,9116.8832,-0.04822000000058324,20,2,5,-1.0,1.0,0.0,True,,5.4e-06
20.0,-,21,9183.19197,2,5,-1.0,-1.0,-2.0,0.64,9183.1304,0.061569999999846914,21,2,5,-1.0,-1.0,-2.0,True,,3.4e-06
20.0,-,25,10519.58377,3,1,-1.0,0.0,-1.0,5.29,10519.5019,0.08186999999998079,25,3,1,-1.0,0.0,-1.0,True,,2.8e-05
20.0,-,26,10547.18243,2,6,-1.0,0.0,-1.0,1.69,10547.2502,-0.06776999999965483,26,2,6,-1.0,0.0,-1.0,True,,9.1e-06
20.0,-,27,10611.13262,2,6,-1.0,1.0,0.0,1.21,10611.2016,-0.06898000000001048,27,2,6,-1.0,1.0,0.0,True,,6.5e-06
20.0,-,28,10676.94625,2,6,-1.0,-1.0,-2.0,1.0,10676.9397,0.006550000000061118,28,2,6,-1.0,-1.0,-2.0,True,,5.4e-06
20.0,-,31,12043.47403,5,1,0.0,-1.0,-1.0,0.04,12037.3054,6.168630000000121,31,5,1,0.0,-1.0,-1.0,True,,2.2e-07
20.0,-,32,12072.21255,3,2,-1.0,0.0,-1.0,4.84,12072.1603,0.052250000000640284,32,3,2,-1.0,0.0,-1.0,True,,2.6e-05
20.0,-,33,12082.32482,2,7,-1.0,1.0,0.0,0.04,12082.108,0.2168199999996432,33,2,7,-1.0,1.0,0.0,True,,2.2e-07
20.0,-,34,12142.03909,2,7,-1.0,-1.0,-2.0,0.04,12141.0904,0.9486900000010792,34,2,7,-1.0,-1.0,-2.0,True,,2.2e-07
20.0,-,38,13466.37205,2,8,-1.0,0.0,-1.0,0.81,13466.7147,-0.3426500000005035,38,2,8,-1.0,0.0,-1.0,True,,4.4e-06
20.0,-,39,13529.442,2,8,-1.0,1.0,0.0,0.36,13529.6221,-0.1801000000014028,39,2,8,-1.0,1.0,0.0,True,,1.9e-06
20.0,-,40,13593.57191,2,8,-1.0,-1.0,-2.0,0.64,13593.4172,0.1547100000007049,40,2,8,-1.0,-1.0,-2.0,True,,3.4e-06
20.0,-,41,13600.53596,3,3,-1.0,0.0,-1.0,2.56,13600.4745,0.06145999999898777,41,3,3,-1.0,0.0,-1.0,True,,1.4e-05
20.0,-,46,14891.96032,2,9,-1.0,0.0,-1.0,0.03,14891.813,0.1473200000000361,46,2,9,-1.0,0.0,-1.0,True,,1.6e-07
20.0,-,47,14953.70665,2,9,-1.0,1.0,0.0,0.0181,14953.7449,-0.0382499999996071,47,2,9,-1.0,1.0,0.0,True,,9.7e-08
20.0,-,48,15017.6736,2,9,-1.0,-1.0,-2.0,0.0133,15017.5492,0.12440000000060536,48,2,9,-1.0,-1.0,-2.0,True,,7.2e-08
20.0,-,49,15104.47212,3,4,-1.0,0.0,-1.0,1.21,15104.4179,0.05421999999998661,49,3,4,-1.0,0.0,-1.0,True,,6.5e-06
20.0,-,59,16583.94075,3,5,-1.0,0.0,-1.0,0.36,16583.9354,0.005350000003090827,59,3,5,-1.0,0.0,-1.0,True,,1.9e-06
20.0,-,66,18038.85828,3,6,-1.0,0.0,-1.0,0.01,18038.8846,-0.026320000000850996,66,3,6,-1.0,0.0,-1.0,True,,5.4e-08
20.0,-,73,19469.16887,3,7,-1.0,0.0,-1.0,0.04,19469.2264,-0.0575299999982235,73,3,7,-1.0,0.0,-1.0,True,,2.2e-07
21.0,+,13,6934.76346,4,0,0.0,1.0,1.0,576.0,6934.6126,0.15085999999973865,13,4,0,0.0,1.0,1.0,True,,0.0031
21.0,+,17,8375.35611,4,1,0.0,1.0,1.0,3.61,8375.1971,0.15901000000121712,17,4,1,0.0,1.0,1.0,True,,1.9e-05
21.0,+,22,9793.77699,4,2,0.0,1.0,1.0,2.56,9793.6615,0.1154900000001362,22,4,2,0.0,1.0,1.0,True,,1.4e-05
21.0,+,29,11190.08411,4,3,0.0,1.0,1.0,2.89,11189.9864,0.0977100000000064,29,4,3,0.0,1.0,1.0,True,,1.6e-05
21.0,+,36,12530.08565,7,0,2.0,0.0,2.0,25.0,12530.0498,0.03585000000020955,36,7,0,2.0,0.0,2.0,True,,0.00013
21.0,+,37,12564.38285,4,4,0.0,1.0,1.0,1.96,12564.2604,0.12245000000075379,37,4,4,0.0,1.0,1.0,True,,1.1e-05
21.0,+,42,13906.83977,7,1,2.0,0.0,2.0,0.16,13906.7895,0.05026999999972759,42,7,1,2.0,0.0,2.0,True,,8.6e-07
21.0,+,43,13916.73857,4,5,0.0,1.0,1.0,1.44,13916.5907,0.14786999999887485,43,4,5,0.0,1.0,1.0,True,,7.7e-06
21.0,+,50,15247.22693,4,6,0.0,1.0,1.0,0.49,15247.0921,0.13483000000087486,50,4,6,0.0,1.0,1.0,True,,2.6e-06
21.0,+,51,15260.71237,7,2,2.0,0.0,2.0,0.36,15260.6685,0.04386999999951513,51,7,2,2.0,0.0,2.0,True,,1.9e-06
21.0,+,57,16555.90707,4,7,0.0,1.0,1.0,0.49,16555.888,0.01907000000210246,57,4,7,0.0,1.0,1.0,True,,2.6e-06
21.0,+,58,16591.76545,7,3,2.0,0.0,2.0,0.81,16591.7041,0.06134999999994761,58,7,3,2.0,0.0,2.0,True,,4.4e-06
21.0,+,62,17843.04741,4,8,0.0,1.0,1.0,0.01,17843.097,-0.04959000000235392,62,4,8,0.0,1.0,1.0,True,,5.4e-08
21.0,+,64,17900.06227,7,4,2.0,0.0,2.0,0.36,17899.9951,0.0671699999984412,64,7,4,2.0,0.0,2.0,True,,1.9e-06
21.0,+,71,19185.66596,7,5,2.0,0.0,2.0,0.25,19185.6148,0.05115999999907217,71,7,5,2.0,0.0,2.0,True,,1.3e-06
21.0,+,78,20448.62838,7,6,2.0,0.0,2.0,0.16,20448.5624,0.0659799999993993,78,7,6,2.0,0.0,2.0,True,,8.6e-07
21.0,+,81,20721.97829,6,0,1.0,0.0,1.0,225.0,20722.0057,-0.02741000000241911,81,6,0,1.0,0.0,1.0,True,,0.0012
21.0,+,82,20797.70566,6,0,1.0,-1.0,0.0,196.0,20797.8065,-0.1008399999991525,82,6,0,1.0,-1.0,0.0,True,,0.0011
21.0,+,83,20875.50338,6,0,1.0,1.0,2.0,169.0,20875.5104,-0.007020000000920845,83,6,0,1.0,1.0,2.0,True,,0.00091
21.0,+,86,21689.05221,7,7,2.0,0.0,2.0,0.36,21688.9878,0.06441000000268104,86,7,7,2.0,0.0,2.0,True,,1.9e-06
21.0,+,93,22467.17312,6,1,1.0,0.0,1.0,0.81,22467.1602,0.01292000000103144,93,6,1,1.0,0.0,1.0,True,,4.4e-06
21.0,+,94,22542.0391,6,1,1.0,-1.0,0.0,1.0,22542.0947,-0.05559999999968568,94,6,1,1.0,-1.0,0.0,True,,5.4e-06
21.0,+,95,22618.91582,6,1,1.0,1.0,2.0,0.81,22618.9034,0.012419999999110587,95,6,1,1.0,1.0,2.0,True,,4.4e-06
21.0,+,106,24174.6272,6,2,1.0,0.0,1.0,0.16,24174.7763,-0.14910000000236323,106,6,2,1.0,0.0,1.0,True,,8.6e-07
21.0,+,107,24248.60485,6,2,1.0,-1.0,0.0,0.09,24248.869,-0.26414999999906286,107,6,2,1.0,-1.0,0.0,True,,4.8e-07
21.0,+,109,24324.4252,6,2,1.0,1.0,2.0,0.25,24324.4245,0.0007000000005064066,109,6,2,1.0,1.0,2.0,True,,1.3e-06
21.0,+,120,25840.72361,6,3,1.0,0.0,1.0,1.69,25840.7083,0.015310000002500601,120,6,3,1.0,0.0,1.0,True,,9.1e-06
21.0,+,121,25913.72072,6,3,1.0,-1.0,0.0,2.56,25913.7847,-0.06397999999899184,121,6,3,1.0,-1.0,0.0,True,,1.4e-05
21.0,+,122,25988.5635,6,3,1.0,1.0,2.0,2.25,25988.5508,0.01269999999931315,122,6,3,1.0,1.0,2.0,True,,1.2e-05
21.0,+,132,27461.2576,6,4,1.0,0.0,1.0,0.36,27461.1023,0.15530000000217115,132,6,4,1.0,0.0,1.0,True,,1.9e-06
21.0,+,133,27533.298,6,4,1.0,-1.0,0.0,0.04,27532.8457,0.4522999999971944,133,6,4,1.0,-1.0,0.0,True,,2.2e-07
21.0,+,136,27606.94197,6,4,1.0,1.0,2.0,0.25,27607.0095,-0.06753000000026077,136,6,4,1.0,1.0,2.0,True,,1.3e-06
21.0,+,145,29030.52959,6,5,1.0,0.0,1.0,0.25,29030.5235,0.00608999999894877,145,6,5,1.0,0.0,1.0,True,,1.3e-06
21.0,+,147,29101.27304,6,5,1.0,-1.0,0.0,0.09,29101.3888,-0.11576000000059139,146,6,5,1.0,-1.0,0.0,True,,4.8e-07
21.0,+,149,29173.7104,6,5,1.0,1.0,2.0,0.16,29173.7312,-0.02079999999841675,148,6,5,1.0,1.0,2.0,True,,8.6e-07
21.0,+,158,30541.44901,6,6,1.0,0.0,1.0,0.0,30541.3936,0.055410000000847504,158,6,6,1.0,0.0,1.0,True,,0.0
21.0,+,159,30615.86422,6,6,1.0,1.0,2.0,0.0,30617.2367,-1.372480000001815,160,6,6,1.0,-1.0,0.0,False,,0.0
21.0,+,162,30682.03822,6,6,1.0,-1.0,0.0,0.0,30681.8764,0.16181999999753316,162,6,6,1.0,1.0,2.0,False,,0.0
21.0,+,170,31985.56632,6,7,1.0,0.0,1.0,0.04,31985.6357,-0.06937999999718159,170,6,7,1.0,0.0,1.0,True,,2.2e-07
21.0,+,171,32053.58892,6,7,1.0,-1.0,0.0,0.16,32053.7827,-0.19378000000142492,171,6,7,1.0,-1.0,0.0,True,,8.6e-07
21.0,+,173,32122.92597,6,7,1.0,1.0,2.0,0.04,32122.9757,-0.04972999999881722,173,6,7,1.0,1.0,2.0,True,,2.2e-07
21.0,+,181,33353.97334,6,8,1.0,0.0,1.0,0.16,33354.0555,-0.0821600000053877,181,6,8,1.0,0.0,1.0,True,,8.6e-07
21.0,+,182,33419.84726,6,8,1.0,-1.0,0.0,0.09,33419.6332,0.21406000000570202,182,6,8,1.0,-1.0,0.0,True,,4.8e-07
21.0,+,183,33487.93295,6,8,1.0,1.0,2.0,0.09,33487.8683,0.06465000000025611,183,6,8,1.0,1.0,2.0,True,,4.8e-07
21.0,+,194,34639.95741,6,9,1.0,0.0,1.0,0.0059,34639.6821,0.27531000000453787,193,6,9,1.0,0.0,1.0,True,,3.2e-08
21.0,+,195,34705.05099,6,9,1.0,1.0,2.0,0.0033,34705.3036,-0.2526099999959115,194,6,9,1.0,-1.0,0.0,False,,1.8e-08
21.0,+,200,34769.75583,6,9,1.0,-1.0,0.0,0.0059,34769.5124,0.2434300000022631,196,6,9,1.0,1.0,2.0,False,,3.2e-08
21.0,+,209,35841.61329,6,10,1.0,0.0,1.0,0.0051,35841.8085,-0.1952099999980419,206,6,10,1.0,0.0,1.0,True,,2.7e-08
21.0,+,210,35904.13091,6,10,1.0,-1.0,0.0,0.0028,35904.2533,-0.12238999999681255,207,6,10,1.0,-1.0,0.0,True,,1.5e-08
21.0,+,211,35970.4174,6,10,1.0,1.0,2.0,0.0028,35967.7365,2.680899999999383,210,6,10,1.0,1.0,2.0,True,,1.5e-08
21.0,-,2,1292.25413,2,0,-1.0,0.0,-1.0,625.0,1292.2532,0.0009299999999257125,2,2,0,-1.0,0.0,-1.0,True,,0.0034
21.0,-,3,1362.23781,2,0,-1.0,1.0,0.0,484.0,1362.2306,0.007209999999986394,3,2,0,-1.0,1.0,0.0,True,,0.0026
21.0,-,4,1435.86995,2,0,-1.0,-1.0,-2.0,576.0,1435.8789,-0.008949999999913416,4,2,0,-1.0,-1.0,-2.0,True,,0.0031
21.0,-,6,2903.29829,2,1,-1.0,0.0,-1.0,8.41,2903.2842,0.014090000000123837,6,2,1,-1.0,0.0,-1.0,True,,4.5e-05
21.0,-,7,2972.58344,2,1,-1.0,1.0,0.0,4.41,2972.5653,0.018139999999675638,7,2,1,-1.0,1.0,0.0,True,,2.4e-05
21.0,-,8,3045.51229,2,1,-1.0,-1.0,-2.0,10.24,3045.5074,0.004890000000159489,8,2,1,-1.0,-1.0,-2.0,True,,5.5e-05
21.0,-,10,4490.9977,2,2,-1.0,0.0,-1.0,7.29,4491.022,-0.02430000000003929,10,2,2,-1.0,0.0,-1.0,True,,3.9e-05
21.0,-,11,4559.57693,2,2,-1.0,1.0,0.0,5.76,4559.5984,-0.021469999999681022,11,2,2,-1.0,1.0,0.0,True,,3.1e-05
21.0,-,12,4631.80607,2,2,-1.0,-1.0,-2.0,5.29,4631.8383,-0.03223000000070897,12,2,2,-1.0,-1.0,-2.0,True,,2.8e-05
21.0,-,13,6055.35276,2,3,-1.0,0.0,-1.0,2.56,6055.3281,0.024660000000039872,13,2,3,-1.0,0.0,-1.0,True,,1.4e-05
21.0,-,14,6123.19969,2,3,-1.0,1.0,0.0,1.96,6123.1914,0.008290000000670261,14,2,3,-1.0,1.0,0.0,True,,1.1e-05
21.0,-,15,6194.7324,2,3,-1.0,-1.0,-2.0,2.89,6194.7404,-0.007999999999810825,15,2,3,-1.0,-1.0,-2.0,True,,1.6e-05
21.0,-,19,7596.34602,2,4,-1.0,0.0,-1.0,2.25,7596.2972,0.04881999999997788,19,2,4,-1.0,0.0,-1.0,True,,1.2e-05
