      3.7441000000  4.48683202079319E+04  5.57147872472444E+04
      3.7514000000  4.49470005297295E+04  5.57106564647151E+04
      3.7587000000  4.50251497772850E+04  5.57066184483352E+04
      3.7660000000  4.51027707614420E+04  5.57026711809886E+04
      3.7733000000  4.51798662912330E+04  5.56988126900949E+04
      3.7806000000  4.52564391736191E+04  5.56950410465927E+04
      3.7879000000  4.53324922132345E+04  5.56913543639468E+04
      3.7952000000  4.54080282121365E+04  5.56877507971794E+04
      3.8025000000  4.54830499695600E+04  5.56842285419229E+04
      3.8098000000  4.55575602816762E+04  5.56807858334968E+04
      3.8171000000  4.56315619413571E+04  5.56774209460044E+04
      3.8244000000  4.57050577379440E+04  5.56741321914526E+04
      3.8317000000  4.57780504570205E+04  5.56709179188912E+04
      3.8390000000  4.58505428801910E+04  5.56677765135730E+04
      3.8463000000  4.59225377848624E+04  5.56647063961336E+04
      3.8536000000  4.59940379440318E+04  5.56617060217900E+04
      3.8609000000  4.60650461260775E+04  5.56587738795592E+04
      3.8682000000  4.61355650945550E+04  5.56559084914937E+04
      3.8755000000  4.62055976079974E+04  5.56531084119362E+04
