source_index,J,parity,original_rank,observed_cm,state,v,Lambda,Sigma,Omega,input_weight,calculated_cm,residual_cm,ef
730,97.0,-,3,7343.3245056,1,3,0.0,0.0,0.0,1.0,7343.323538139146,0.0009674608536442975,e
731,98.0,+,1,7444.2988213,1,3,0.0,0.0,0.0,1.0,7444.295131213189,0.003690086810820503,e
732,1.0,+,1,43950.2994,2,0,-1.0,0.0,-1.0,1.0,43950.357546277424,-0.05814627742074663,f
733,1.0,-,31,43950.3094,2,0,-1.0,0.0,-1.0,1.0,43950.357714438265,-0.04831443826697068,e
734,1.0,+,2,44742.1894,2,1,-1.0,0.0,-1.0,1.0,44742.12621407238,0.0631859276254545,f
735,1.0,-,32,44742.1394,2,1,-1.0,0.0,-1.0,1.0,44742.126379874375,0.013020125625189394,e
736,1.0,+,3,45521.3694,2,2,-1.0,0.0,-1.0,1.0,45521.49940534766,-0.13000534765888005,f
737,1.0,-,33,45521.4694,2,2,-1.0,0.0,-1.0,1.0,45521.499568766376,-0.030168766374117695,e
738,1.0,+,5,47041.8194,2,4,-1.0,0.0,-1.0,1.0,47041.81289361362,0.006506386380351614,f
739,1.0,-,35,47041.8094,2,4,-1.0,0.0,-1.0,1.0,47041.81305209982,-0.003652099818282295,e
740,2.0,-,1,43952.5494,2,0,-1.0,0.0,-1.0,1.0,43952.572336149664,-0.02293614966038149,f
741,2.0,+,31,43952.5394,2,0,-1.0,0.0,-1.0,1.0,43952.57284060974,-0.03344060973904561,e
742,2.0,-,2,44744.3494,2,1,-1.0,0.0,-1.0,1.0,44744.31919474058,0.030205259419744834,f
743,2.0,+,32,44744.3594,2,1,-1.0,0.0,-1.0,1.0,44744.319692124496,0.039707875504973345,e
744,2.0,-,3,45523.6394,2,2,-1.0,0.0,-1.0,1.0,45523.67038524268,-0.03098524267988978,f
745,2.0,+,33,45523.6594,2,2,-1.0,0.0,-1.0,1.0,45523.67087547684,-0.011475476843770593,e
746,2.0,-,4,46290.2794,2,3,-1.0,0.0,-1.0,1.0,46290.31731654522,-0.03791654521774035,f
747,2.0,+,34,46290.2894,2,3,-1.0,0.0,-1.0,1.0,46290.31779947823,-0.02839947822940303,e
748,2.0,-,5,47043.9394,2,4,-1.0,0.0,-1.0,1.0,47043.9388000194,0.0005999806016916409,f
749,2.0,+,35,47043.9594,2,4,-1.0,0.0,-1.0,1.0,47043.93927545558,0.020124544418649748,e
750,2.0,-,6,47784.2594,2,5,-1.0,0.0,-1.0,1.0,47784.236369708524,0.023030291478789877,f
751,2.0,-,7,48511.2194,2,6,-1.0,0.0,-1.0,1.0,48510.96126879568,0.258131204318488,f
752,3.0,+,1,43955.8394,2,0,-1.0,0.0,-1.0,1.0,43955.894456792856,-0.055056792858522385,f
753,3.0,-,31,43955.8494,2,0,-1.0,0.0,-1.0,1.0,43955.895465646245,-0.04606564624555176,e
754,3.0,+,2,44747.6394,2,1,-1.0,0.0,-1.0,1.0,44747.608601111584,0.030798888416029513,f
755,3.0,-,32,44747.6594,2,1,-1.0,0.0,-1.0,1.0,44747.60959581279,0.04980418720515445,e
756,3.0,+,3,45526.9294,2,2,-1.0,0.0,-1.0,1.0,45526.926789859644,0.002610140356409829,f
757,3.0,-,33,45526.9094,2,2,-1.0,0.0,-1.0,1.0,45526.92777026134,-0.01837026134307962,e
758,3.0,+,4,46293.4994,2,3,-1.0,0.0,-1.0,1.0,46293.54022591304,-0.040825913041771855,f
759,3.0,-,34,46293.5194,2,3,-1.0,0.0,-1.0,1.0,46293.54119171239,-0.021791712395497598,e
760,3.0,+,5,47047.1494,2,4,-1.0,0.0,-1.0,1.0,47047.12759292348,0.02180707651859848,f
761,3.0,-,35,47047.1694,2,4,-1.0,0.0,-1.0,1.0,47047.128543729305,0.040856270694348495,e
762,3.0,+,6,47787.4394,2,5,-1.0,0.0,-1.0,1.0,47787.39036496911,0.049035030890081543,f
763,3.0,-,36,47787.4194,2,5,-1.0,0.0,-1.0,1.0,47787.39130035707,0.028099642928282265,e
764,3.0,-,37,48513.9294,2,6,-1.0,0.0,-1.0,1.0,48514.08070361925,-0.15130361924821045,e
765,4.0,-,1,43960.2794,2,0,-1.0,0.0,-1.0,1.0,43960.3238312074,-0.04443120740324957,f
766,4.0,+,31,43960.2794,2,0,-1.0,0.0,-1.0,1.0,43960.325512481075,-0.04611248107539723,e
767,4.0,-,2,44752.0094,2,1,-1.0,0.0,-1.0,1.0,44751.99435562624,0.015044373765704222,f
768,4.0,+,32,44751.9994,2,1,-1.0,0.0,-1.0,1.0,44751.99601331329,0.0033866867088363506,e
769,4.0,-,3,45531.2594,2,2,-1.0,0.0,-1.0,1.0,45531.268540925616,-0.009140925612882711,f
770,4.0,+,33,45531.2594,2,2,-1.0,0.0,-1.0,1.0,45531.27017478021,-0.010774780210340396,e
771,4.0,-,4,46297.8194,2,3,-1.0,0.0,-1.0,1.0,46297.8373153376,-0.017915337601152714,f
772,4.0,+,34,46297.7994,2,3,-1.0,0.0,-1.0,1.0,46297.83892485538,-0.0395248553759302,e
773,4.0,-,5,47051.4094,2,4,-1.0,0.0,-1.0,1.0,47051.37919227715,0.030207722847990226,f
774,4.0,+,35,47051.3794,2,4,-1.0,0.0,-1.0,1.0,47051.38077680578,-0.0013768057833658531,e
775,4.0,-,6,47791.6394,2,5,-1.0,0.0,-1.0,1.0,47791.59556593525,0.043834064752445556,f
776,4.0,+,36,47791.6294,2,5,-1.0,0.0,-1.0,1.0,47791.597124767184,0.03227523281384492,e
777,4.0,-,7,48518.4694,2,6,-1.0,0.0,-1.0,1.0,48518.237676834906,0.23172316509590019,f
778,4.0,+,37,48518.1494,2,6,-1.0,0.0,-1.0,1.0,48518.23920928291,-0.08980928290839074,e
779,5.0,+,1,43965.8094,2,0,-1.0,0.0,-1.0,1.0,43965.860356724545,-0.05095672454626765,f
780,5.0,-,31,43965.8094,2,0,-1.0,0.0,-1.0,1.0,43965.86287835611,-0.05347835610882612,e
781,5.0,+,2,44757.4794,2,1,-1.0,0.0,-1.0,1.0,44757.47635486926,0.0030451307393377647,f
782,5.0,-,32,44757.4894,2,1,-1.0,0.0,-1.0,1.0,44757.478841121854,0.010558878144365735,e
783,5.0,+,3,45536.6994,2,2,-1.0,0.0,-1.0,1.0,45536.695534073384,0.003865926613798365,f
784,5.0,-,33,45536.6994,2,2,-1.0,0.0,-1.0,1.0,45536.69798457782,0.0014154221789794974,e
785,5.0,+,4,46303.1694,2,3,-1.0,0.0,-1.0,1.0,46303.20847932859,-0.039079328591469675,f
786,5.0,-,34,46303.1694,2,3,-1.0,0.0,-1.0,1.0,46303.2108933276,-0.0414933276042575,e
787,5.0,+,5,47056.6894,2,4,-1.0,0.0,-1.0,1.0,47056.69349134386,-0.004091343856998719,f
788,5.0,-,35,47056.7294,2,4,-1.0,0.0,-1.0,1.0,47056.695867859584,0.033532140412717126,e
789,5.0,+,6,47796.8694,2,5,-1.0,0.0,-1.0,1.0,47796.85186455823,0.017535441773361526,f
790,5.0,-,36,47796.8594,2,5,-1.0,0.0,-1.0,1.0,47796.85420252901,0.00519747099315282,e
791,5.0,+,7,48523.6794,2,6,-1.0,0.0,-1.0,1.0,48523.434837750094,0.244562249907176,f
792,5.0,-,37,48523.3994,2,6,-1.0,0.0,-1.0,1.0,48523.43713614546,-0.037736145459348336,e
793,6.0,-,1,43972.4594,2,0,-1.0,0.0,-1.0,1.0,43972.50390500434,-0.04450500434177229,f
794,6.0,+,31,43972.4694,2,0,-1.0,0.0,-1.0,1.0,43972.50743482007,-0.038034820070606656,e
795,6.0,-,2,44764.0794,2,1,-1.0,0.0,-1.0,1.0,44764.054469567294,0.024930432708060835,f
796,6.0,+,32,44764.0794,2,1,-1.0,0.0,-1.0,1.0,44764.057949854054,0.021450145948620047,e
797,6.0,-,3,45543.2094,2,2,-1.0,0.0,-1.0,1.0,45543.207638838496,0.0017611615039641038,f
798,6.0,+,33,45543.2194,2,2,-1.0,0.0,-1.0,1.0,45543.21106907829,0.008330921715241857,e
799,6.0,-,4,46309.6294,2,3,-1.0,0.0,-1.0,1.0,46309.65358601578,-0.02418601578392554,f
800,6.0,+,34,46309.5894,2,3,-1.0,0.0,-1.0,1.0,46309.65696514866,-0.06756514865992358,e
801,6.0,-,5,47063.1094,2,4,-1.0,0.0,-1.0,1.0,47063.07035669499,0.039043305012455676,f
802,6.0,+,35,47063.0694,2,4,-1.0,0.0,-1.0,1.0,47063.073683350995,-0.004283350994228385,e
803,6.0,-,6,47803.1494,2,5,-1.0,0.0,-1.0,1.0,47803.15912576709,-0.009725767085910775,f
804,6.0,+,36,47803.1594,2,5,-1.0,0.0,-1.0,1.0,47803.162398460714,-0.002998460717208218,e
805,6.0,-,7,48529.9694,2,6,-1.0,0.0,-1.0,1.0,48529.671130090675,0.29826990932633635,f
806,6.0,+,37,48529.6294,2,6,-1.0,0.0,-1.0,1.0,48529.674347379085,-0.044947379086806905,e
807,7.0,+,1,43980.2194,2,0,-1.0,0.0,-1.0,1.0,43980.254322033004,-0.03492203300265828,f
808,7.0,-,31,43980.2194,2,0,-1.0,0.0,-1.0,1.0,43980.25902772542,-0.03962772541854065,e
809,7.0,+,2,44771.7694,2,1,-1.0,0.0,-1.0,1.0,44771.72854458549,0.04085541451058816,f
810,7.0,-,32,44771.7694,2,1,-1.0,0.0,-1.0,1.0,44771.733184241246,0.03621575875149574,e
811,7.0,+,3,45550.7794,2,2,-1.0,0.0,-1.0,1.0,45550.804698654974,-0.02529865497490391,f
812,7.0,-,33,45550.8394,2,2,-1.0,0.0,-1.0,1.0,45550.80927158295,0.030128417049127165,e
813,7.0,+,4,46317.1194,2,3,-1.0,0.0,-1.0,1.0,46317.17247714574,-0.05307714573427802,f
814,7.0,-,34,46317.1494,2,3,-1.0,0.0,-1.0,1.0,46317.17698193119,-0.027581931186432485,e
815,7.0,+,5,47070.5294,2,4,-1.0,0.0,-1.0,1.0,47070.509628203195,0.01977179680397967,f
816,7.0,-,35,47010.5494,2,4,-1.0,0.0,-1.0,0.0,47070.514063019946,-59.964663019942236,e
817,7.0,+,6,47810.5394,2,5,-1.0,0.0,-1.0,1.0,47810.517187463105,0.022212536896404345,f
818,7.0,-,36,47810.5694,2,5,-1.0,0.0,-1.0,1.0,47810.521550330406,0.04784966959414305,e
819,7.0,+,7,48537.2194,2,6,-1.0,0.0,-1.0,1.0,48536.946389780314,0.27301021968742134,f
820,8.0,-,1,43989.0594,2,0,-1.0,0.0,-1.0,1.0,43989.11142811966,-0.052028119658643845,f
821,8.0,+,31,43984.0694,2,0,-1.0,0.0,-1.0,1.0,43989.11747722513,-5.048077225132147,e
822,8.0,-,2,44780.5194,2,1,-1.0,0.0,-1.0,1.0,44780.49839892382,0.02100107618025504,f
823,8.0,+,32,44780.5194,2,1,-1.0,0.0,-1.0,1.0,44780.5043631282,0.01503687179501867,e
824,8.0,-,3,45559.5094,2,2,-1.0,0.0,-1.0,1.0,45559.48653085188,0.02286914812430041,f
825,8.0,+,33,45559.4794,2,2,-1.0,0.0,-1.0,1.0,45559.49240926489,-0.013009264890570194,e
826,8.0,-,4,46325.7394,2,3,-1.0,0.0,-1.0,1.0,46325.764968074865,-0.025568074866896495,f
827,8.0,+,34,46325.6894,2,3,-1.0,0.0,-1.0,1.0,46325.77075887672,-0.08135887671960518,e
828,8.0,-,5,47079.0594,2,4,-1.0,0.0,-1.0,1.0,47079.01111903726,0.04828096273558913,f
829,8.0,+,35,47079.0094,2,4,-1.0,0.0,-1.0,1.0,47079.01681987989,-0.007419879890221637,e
830,8.0,-,6,47818.9394,2,5,-1.0,0.0,-1.0,1.0,47818.925860511175,0.013539488827518653,f
831,8.0,+,36,47818.9094,2,5,-1.0,0.0,-1.0,1.0,47818.93146884797,-0.022068847974878736,e
832,8.0,-,7,48545.5994,2,6,-1.0,0.0,-1.0,1.0,48545.260425374894,0.3389746251050383,f
833,8.0,+,37,48545.1894,2,6,-1.0,0.0,-1.0,1.0,48545.26593873429,-0.07653873428353108,e
834,9.0,+,1,43999.0294,2,0,-1.0,0.0,-1.0,1.0,43999.07501789242,-0.04561789242143277,f
835,9.0,-,31,43999.0394,2,0,-1.0,0.0,-1.0,1.0,43999.082577769004,-0.043177769002795685,e
836,9.0,+,2,44790.3994,2,1,-1.0,0.0,-1.0,1.0,44790.36382571309,0.03557428691419773,f
837,9.0,-,32,44790.3994,2,1,-1.0,0.0,-1.0,1.0,44790.37127946797,0.02812053203524556,e
838,9.0,+,3,45569.2794,2,2,-1.0,0.0,-1.0,1.0,45569.25292664719,0.026473352809261996,f
839,9.0,-,33,45569.2594,2,2,-1.0,0.0,-1.0,1.0,45569.26027316497,-0.0008731649650144391,e
840,9.0,+,4,46335.3794,2,3,-1.0,0.0,-1.0,1.0,46335.43084776378,-0.051447763784381095,f
841,9.0,-,34,46335.3994,2,3,-1.0,0.0,-1.0,1.0,46335.4380847685,-0.0386847685003886,e
842,9.0,+,5,47088.5794,2,4,-1.0,0.0,-1.0,1.0,47088.5746156537,0.004784346303495113,f
843,9.0,-,35,47088.6294,2,4,-1.0,0.0,-1.0,1.0,47088.581740209534,0.04765979046351276,e
844,9.0,+,6,47828.3794,2,5,-1.0,0.0,-1.0,1.0,47828.384928731386,-0.005528731388039887,f
845,9.0,-,36,47828.4194,2,5,-1.0,0.0,-1.0,1.0,47828.39193765598,0.02746234402002301,e
846,9.0,+,7,48554.8894,2,6,-1.0,0.0,-1.0,1.0,48554.61301805107,0.27638194892642787,f
847,9.0,-,37,48554.5694,2,6,-1.0,0.0,-1.0,1.0,48554.61990825653,-0.05050825652870117,e
848,10.0,-,1,44010.1194,2,0,-1.0,0.0,-1.0,1.0,44010.14486029443,-0.025460294426011387,f
849,10.0,+,31,44010.1194,2,0,-1.0,0.0,-1.0,1.0,44010.15409809947,-0.034698099465458654,e
850,10.0,-,2,44801.3494,2,1,-1.0,0.0,-1.0,1.0,44801.32459221005,0.02480778995231958,f
851,10.0,+,32,44801.3594,2,1,-1.0,0.0,-1.0,1.0,44801.33370031701,0.025699682992126327,e
852,10.0,-,3,45580.0794,2,2,-1.0,0.0,-1.0,1.0,45580.10365114228,-0.024251142276625615,f
853,10.0,+,33,45580.0994,2,2,-1.0,0.0,-1.0,1.0,45580.1126281848,-0.013228184798208531,e
854,10.0,-,4,46346.1294,2,3,-1.0,0.0,-1.0,1.0,46346.16987877009,-0.040478770089976024,f
855,10.0,-,5,47099.2294,2,4,-1.0,0.0,-1.0,1.0,47099.199877787985,0.029522212011215743,f
856,10.0,+,35,47099.2194,2,4,-1.0,0.0,-1.0,1.0,47099.208583545274,0.01081645472731907,e
857,10.0,-,6,47838.9094,2,5,-1.0,0.0,-1.0,1.0,47838.89414888809,0.01525111190858297,f
858,10.0,+,36,47838.8994,2,5,-1.0,0.0,-1.0,1.0,47838.902713319505,-0.0033133195029222406,e
859,10.0,-,7,48565.3594,2,6,-1.0,0.0,-1.0,1.0,48565.00392159616,0.3554784038424259,f
860,10.0,+,37,48564.9594,2,6,-1.0,0.0,-1.0,1.0,48565.01234092929,-0.052940929286705796,e
861,11.0,+,1,44022.2994,2,0,-1.0,0.0,-1.0,1.0,44022.32069857851,-0.02129857850377448,f
862,11.0,-,31,44022.2894,2,0,-1.0,0.0,-1.0,1.0,44022.33178124674,-0.04238124674157007,e
863,11.0,+,2,44813.3894,2,1,-1.0,0.0,-1.0,1.0,44813.3804397916,0.008960208397184033,f
864,11.0,-,32,44813.3994,2,1,-1.0,0.0,-1.0,1.0,44813.3913668302,0.008033169804548379,e
865,11.0,-,33,45592.0294,2,2,-1.0,0.0,-1.0,1.0,45592.049213080354,-0.019813080354651902,e
866,11.0,+,4,46357.9394,2,3,-1.0,0.0,-1.0,1.0,46357.98179724,-0.04239723999489797,f
867,11.0,-,34,46357.1694,2,3,-1.0,0.0,-1.0,1.0,46357.992406388774,-0.8230063887749566,e
868,11.0,+,5,47110.8894,2,4,-1.0,0.0,-1.0,1.0,47110.886638444186,0.002761555813776795,f
869,11.0,-,35,47110.9194,2,4,-1.0,0.0,-1.0,1.0,47110.89708266947,0.022317330527585,e
870,11.0,+,6,47850.4694,2,5,-1.0,0.0,-1.0,1.0,47850.45325067896,0.016149321039847564,f
871,11.0,-,36,47850.4694,2,5,-1.0,0.0,-1.0,1.0,47850.46352531481,0.005874685193703044,e
872,11.0,+,7,48576.7794,2,6,-1.0,0.0,-1.0,1.0,48576.432862393835,0.34653760616492946,f
873,11.0,-,37,48576.3694,2,6,-1.0,0.0,-1.0,1.0,48576.4429629157,-0.07356291569885798,e
874,12.0,-,1,44035.5694,2,0,-1.0,0.0,-1.0,1.0,44035.602250302356,-0.032850302355655,f
875,12.0,+,31,44035.5794,2,0,-1.0,0.0,-1.0,1.0,44035.61534452331,-0.035944523304351605,e
876,12.0,-,2,44826.5494,2,1,-1.0,0.0,-1.0,1.0,44826.531083948816,0.018316051187866833,f
877,12.0,+,32,44826.5694,2,1,-1.0,0.0,-1.0,1.0,44826.543994254534,0.025405745465832297,e
878,12.0,-,3,45605.0594,2,2,-1.0,0.0,-1.0,1.0,45605.0570160128,0.0023839872010285035,f
879,12.0,+,33,45605.0694,2,2,-1.0,0.0,-1.0,1.0,45605.06974045501,-0.00034045500797219574,e
880,12.0,-,4,46370.8494,2,3,-1.0,0.0,-1.0,1.0,46370.8663128988,-0.01691289879818214,f
881,12.0,+,34,46370.8494,2,3,-1.0,0.0,-1.0,1.0,46370.87884752346,-0.029447523462295067,e
882,12.0,-,5,47123.6494,2,4,-1.0,0.0,-1.0,1.0,47123.634603885206,0.014796114795899484,f
883,12.0,+,35,47123.6594,2,4,-1.0,0.0,-1.0,1.0,47123.646943600914,0.012456399083021097,e
884,12.0,-,6,47863.0994,2,5,-1.0,0.0,-1.0,1.0,47863.061936721584,0.03746327841508901,f
885,12.0,+,36,47863.0794,2,5,-1.0,0.0,-1.0,1.0,47863.07407601551,0.0053239844928612,e
886,12.0,-,7,48589.3194,2,6,-1.0,0.0,-1.0,1.0,48588.89953940971,0.41986059029295575,f
887,12.0,+,37,48588.8694,2,6,-1.0,0.0,-1.0,1.0,48588.91147293757,-0.04207293756917352,e
888,13.0,+,1,44049.9594,2,0,-1.0,0.0,-1.0,1.0,44049.989207322105,-0.029807322105625644,f
889,13.0,-,31,44049.9794,2,0,-1.0,0.0,-1.0,1.0,44050.00447951816,-0.025079518163693137,e
890,13.0,+,2,44840.8094,2,1,-1.0,0.0,-1.0,1.0,44840.776214280275,0.03318571972340578,f
891,13.0,-,32,44840.8094,2,1,-1.0,0.0,-1.0,1.0,44840.79127192174,0.018128078256268054,e
892,13.0,+,3,45619.1594,2,2,-1.0,0.0,-1.0,1.0,45619.15905594361,0.0003440563887124881,f
893,13.0,-,33,45619.1594,2,2,-1.0,0.0,-1.0,1.0,45619.17389675058,-0.014496750583930407,e
894,13.0,+,4,46384.7794,2,3,-1.0,0.0,-1.0,1.0,46384.823109041245,-0.04370904124516528,f
895,13.0,-,34,46384.7994,2,3,-1.0,0.0,-1.0,1.0,46384.837728396924,-0.038328396920405794,e
896,13.0,+,5,47137.4394,2,4,-1.0,0.0,-1.0,1.0,47137.44345361898,-0.004053618977195583,f
897,13.0,-,35,47137.4694,2,4,-1.0,0.0,-1.0,1.0,47137.457845581754,0.01155441824812442,e
898,13.0,+,6,47876.7394,2,5,-1.0,0.0,-1.0,1.0,47876.71988253937,0.019517460626957472,f
899,13.0,-,36,47876.7194,2,5,-1.0,0.0,-1.0,1.0,47876.73404067928,-0.014640679277363233,e
900,13.0,+,7,48602.9194,2,6,-1.0,0.0,-1.0,1.0,48602.403624175495,0.5157758245040895,f
901,13.0,-,37,48602.3494,2,6,-1.0,0.0,-1.0,1.0,48602.41754226141,-0.068142261414323,e
902,14.0,-,1,44065.4594,2,0,-1.0,0.0,-1.0,1.0,44065.48123578609,-0.021835786086739972,f
903,14.0,+,31,44065.4794,2,0,-1.0,0.0,-1.0,1.0,44065.498852089855,-0.019452089858532418,e
904,14.0,-,2,44856.1594,2,1,-1.0,0.0,-1.0,1.0,44856.11549448461,0.0439055153838126,f
905,14.0,+,32,44856.1694,2,1,-1.0,0.0,-1.0,1.0,44856.13286324209,0.03653675790701527,e
906,14.0,-,3,45646.1294,2,2,-1.0,0.0,-1.0,1.0,45634.34422366739,11.785176332610718,f
907,14.0,+,33,45634.3694,2,2,-1.0,0.0,-1.0,1.0,45634.36134223926,0.008057760744122788,e
908,14.0,-,4,46399.7294,2,3,-1.0,0.0,-1.0,1.0,46399.85184252038,-0.12244252038362902,f
909,14.0,+,34,46399.8294,2,3,-1.0,0.0,-1.0,1.0,46399.86870557416,-0.03930557415878866,e
910,14.0,-,5,47152.3294,2,4,-1.0,0.0,-1.0,1.0,47152.31284038633,0.016559613672143314,f
911,14.0,+,35,47152.3594,2,4,-1.0,0.0,-1.0,1.0,47152.329441065056,0.029958934945170768,e
912,14.0,-,6,47891.4594,2,5,-1.0,0.0,-1.0,1.0,47891.42673654642,0.03266345358133549,f
913,14.0,+,36,47891.4194,2,5,-1.0,0.0,-1.0,1.0,47891.44306743232,-0.02366743232414592,e
914,14.0,-,7,48617.4594,2,6,-1.0,0.0,-1.0,1.0,48616.94476077085,0.5146392291499069,f
915,14.0,-,7,48616.9194,2,6,-1.0,0.0,-1.0,1.0,48616.94476077085,-0.02536077085096622,f
916,15.0,+,1,44082.0594,2,0,-1.0,0.0,-1.0,1.0,44082.07797612745,-0.01857612745516235,f
917,15.0,-,31,44082.0794,2,0,-1.0,0.0,-1.0,1.0,44082.09810236059,-0.018702360590395983,e
918,15.0,+,2,44872.5994,2,1,-1.0,0.0,-1.0,1.0,44872.548562352655,0.0508376473444514,f
919,15.0,-,32,44872.5994,2,1,-1.0,0.0,-1.0,1.0,44872.56840569594,0.030994304055639077,e
920,15.0,+,3,45650.6094,2,2,-1.0,0.0,-1.0,1.0,45650.612153586466,-0.0027535864646779373,f
921,15.0,-,33,45650.6294,2,2,-1.0,0.0,-1.0,1.0,45650.631711012735,-0.002311012736754492,e
922,15.0,+,4,46415.9094,2,3,-1.0,0.0,-1.0,1.0,46415.95214373525,-0.042743735255498905,f
923,15.0,-,34,46415.9594,2,3,-1.0,0.0,-1.0,1.0,46415.97140914425,-0.012009144251351245,e
924,15.0,+,5,47168.2694,2,4,-1.0,0.0,-1.0,1.0,47168.24239014621,0.027009853787603788,f
925,15.0,-,35,47168.2994,2,4,-1.0,0.0,-1.0,1.0,47168.26135569938,0.038044300621550065,e
926,15.0,+,6,47907.2094,2,5,-1.0,0.0,-1.0,1.0,47907.18212002953,0.027279970468953252,f
927,15.0,-,36,47907.1494,2,5,-1.0,0.0,-1.0,1.0,47907.20077725147,-0.051377251467783935,e
928,15.0,+,7,48633.1294,2,6,-1.0,0.0,-1.0,1.0,48632.52256580509,0.6068341949066962,f
929,15.0,-,37,48632.4994,2,6,-1.0,0.0,-1.0,1.0,48632.540906490874,-0.04150649087387137,e
930,16.0,-,1,44099.7594,2,0,-1.0,0.0,-1.0,1.0,44099.77904305722,-0.01964305721776327,f
931,16.0,+,31,44099.7694,2,0,-1.0,0.0,-1.0,1.0,44099.801844707064,-0.032444707067043055,e
932,16.0,-,2,44890.0994,2,1,-1.0,0.0,-1.0,1.0,44890.075029758584,0.024370241415454075,f
933,16.0,+,32,44890.1594,2,1,-1.0,0.0,-1.0,1.0,44890.09751082421,0.061889175784017425,e
934,16.0,-,3,45667.9494,2,2,-1.0,0.0,-1.0,1.0,45667.96245393459,-0.013053934591880534,f
935,16.0,+,33,45667.9894,2,2,-1.0,0.0,-1.0,1.0,45667.98461097264,0.004789027356309816,e
936,16.0,-,4,46433.1294,2,3,-1.0,0.0,-1.0,1.0,46433.12361661869,0.005783381304354407,f
937,16.0,+,34,46433.1294,2,3,-1.0,0.0,-1.0,1.0,46433.14544270767,-0.01604270766983973,e
938,16.0,-,5,47185.2594,2,4,-1.0,0.0,-1.0,1.0,47185.231702059835,0.02769794016785454,f
939,16.0,+,35,47185.2894,2,4,-1.0,0.0,-1.0,1.0,47185.25318831366,0.03621168633981142,e
940,16.0,-,6,47924.0394,2,5,-1.0,0.0,-1.0,1.0,47923.98562713139,0.05377286861039465,f
941,16.0,+,36,47923.7994,2,5,-1.0,0.0,-1.0,1.0,47924.006763947364,-0.20736394736013608,e
942,16.0,-,7,48649.8594,2,6,-1.0,0.0,-1.0,1.0,48649.13662839567,0.7227716043344117,f
943,16.0,+,37,48649.1294,2,6,-1.0,0.0,-1.0,1.0,48649.15740648226,-0.02800648226548219,e
944,17.0,+,1,44118.5594,2,0,-1.0,0.0,-1.0,1.0,44118.58402555532,-0.02462555532110855,f
945,17.0,-,31,44118.5794,2,0,-1.0,0.0,-1.0,1.0,44118.60966775373,-0.030267753725638613,e
946,17.0,+,2,44908.7294,2,1,-1.0,0.0,-1.0,1.0,44908.694482650564,0.034917349432362244,f
947,17.0,-,32,44908.7294,2,1,-1.0,0.0,-1.0,1.0,44908.71976422075,0.009635779249947518,e
948,17.0,+,3,45686.3894,2,2,-1.0,0.0,-1.0,1.0,45686.39470676607,-0.005306766070134472,f
949,17.0,-,33,45686.4494,2,2,-1.0,0.0,-1.0,1.0,45686.41962381889,0.029776181108900346,e
950,17.0,+,4,46451.3294,2,3,-1.0,0.0,-1.0,1.0,46451.36583862243,-0.03643862242461182,f
951,17.0,-,34,46451.3794,2,3,-1.0,0.0,-1.0,1.0,46451.390383361926,-0.010983361928083468,e
952,17.0,+,5,47203.3094,2,4,-1.0,0.0,-1.0,1.0,47203.28034847451,0.02905152548919432,f
953,17.0,-,35,47203.3294,2,4,-1.0,0.0,-1.0,1.0,47203.30451090131,0.02488909869134659,e
954,17.0,+,6,47941.8594,2,5,-1.0,0.0,-1.0,1.0,47941.83682483021,0.02257516979443608,f
955,17.0,-,36,47941.99,2,5,-1.0,0.0,-1.0,1.0,47941.86059414426,0.1294058557396056,e
956,17.0,+,7,48667.5794,2,6,-1.0,0.0,-1.0,1.0,48666.78651014691,0.7928898530954029,f
957,17.0,-,37,48666.7794,2,6,-1.0,0.0,-1.0,1.0,48666.80987590384,-0.03047590384085197,e
958,18.0,-,1,44138.4694,2,0,-1.0,0.0,-1.0,1.0,44138.49248686245,-0.023086862449417822,f
959,18.0,+,31,44138.4994,2,0,-1.0,0.0,-1.0,1.0,44138.521134362985,-0.021734362984716427,e
960,18.0,-,2,44928.4394,2,1,-1.0,0.0,-1.0,1.0,44928.40648104131,0.03291895869188011,f
961,18.0,+,32,44928.4694,2,1,-1.0,0.0,-1.0,1.0,44928.43472552123,0.034674478774832096,e
962,18.0,-,3,45705.9094,2,2,-1.0,0.0,-1.0,1.0,45705.90846794335,0.0009320566459791735,f
963,18.0,+,33,45705.9594,2,2,-1.0,0.0,-1.0,1.0,45705.936305037554,0.0230949624456116,e
964,18.0,-,4,46470.6694,2,3,-1.0,0.0,-1.0,1.0,46470.67836070296,-0.008960702958574984,f
965,18.0,+,34,46470.6794,2,3,-1.0,0.0,-1.0,1.0,46470.70578168747,-0.02638168747216696,e
966,18.0,-,5,47222.4194,2,4,-1.0,0.0,-1.0,1.0,47222.38787490543,0.03152509457140695,f
967,18.0,+,35,47222.4494,2,4,-1.0,0.0,-1.0,1.0,47222.41486860087,0.034531399127445184,e
968,18.0,-,6,47960.7894,2,5,-1.0,0.0,-1.0,1.0,47960.73525291895,0.05414708104945021,f
969,18.0,+,36,47960.78,2,5,-1.0,0.0,-1.0,1.0,47960.76180725871,0.018192741292295977,e
970,18.0,-,7,48686.4094,2,6,-1.0,0.0,-1.0,1.0,48685.47174512614,0.9376548738582642,f
971,18.0,+,37,48685.4594,2,6,-1.0,0.0,-1.0,1.0,48685.49784844709,-0.038448447092378046,e
