v,rank,inner_probability,quasibound,barrier_r_angstrom,barrier_absolute_cm,J,observed_cm,calculated_cm,residual_cm,input_weight,python_duo_delta_cm
8,9,1.0,False,3.6987999999999994,37632.80116807468,20,23480.078839,23480.05544557316,0.02339342683990253,7.27392967453308,-2.510205376893282e-10
9,10,1.0,False,3.6987999999999994,37632.80116807468,20,25403.341596,25403.31214433022,0.029451669779518852,6.900655593423542,2.9103830456733704e-11
10,11,0.9999999999999999,False,3.6987999999999994,37632.80116807468,20,27212.810815,27212.79050859858,0.020306401420384645,6.57951694959769,0.0
11,12,1.0000000000000002,False,3.6987999999999994,37632.80116807468,20,28903.180598,28903.1395217153,0.041076284698647214,6.299407883487121,-4.3655745685100555e-10
12,13,1.0000000000000002,False,3.6987999999999994,37632.80116807468,20,30467.31766,30467.248883054595,0.06877694540526136,6.052275326688024,-1.4551915228366852e-11
13,14,0.9999999999999999,False,3.6987999999999994,37632.80116807468,20,31895.75116,31895.664522827603,0.08663717239687685,5.832118435198043,-7.639755494892597e-11
14,15,0.9999999999998153,False,3.6987999999999994,37632.80116807468,20,33175.615654,33175.619809734446,-0.004155734444793779,5.63436169819011,1.4551915228366852e-11
15,16,0.9999999993855162,False,3.6987999999999994,37632.80116807468,20,34288.979697,34289.2393118257,-0.25961482569982763,5.45544725589981,-1.3096723705530167e-10
16,17,0.9999984928905117,False,3.6987999999999994,37632.80116807468,20,35208.802012,35209.61600216128,-0.8139901612812537,5.292561240249632,-1.8189894035458565e-10
17,18,0.997277575575749,True,3.6987999999999994,37632.80116807468,20,35885.715752,35888.8740676824,-3.158315682405373,5.143444998736397,-2.1100277081131935e-10
0,1,1.0,False,3.6678999999999995,37685.98119281886,21,4712.266057,4712.261917315554,0.00413968444627244,21.320071635561042,-2.864908310584724e-10
1,2,1.0,False,3.6678999999999995,37685.98119281886,21,7459.150858,7459.161894224926,-0.011036224926101568,15.075567228888177,-2.2009771782904863e-10
2,3,1.0,False,3.6678999999999995,37685.98119281886,21,10103.03494,10103.049411061718,-0.014471061718722922,12.309149097933274,1.509761204943061e-10
3,4,1.0000000000000004,False,3.6678999999999995,37685.98119281886,21,12644.34513,12644.385485374336,-0.04035537433628633,10.660035817780521,-9.276845958083868e-11
4,5,0.9999999999999998,False,3.6678999999999995,37685.98119281886,21,15083.159974,15083.220567824188,-0.06059382418789028,9.534625892455923,-2.8194335754960775e-10
5,6,1.0,False,3.6678999999999995,37685.98119281886,21,17419.14632,17419.197027208975,-0.0507072089749272,8.703882797784892,-3.67435859516263e-10
6,7,1.0,False,3.6678999999999995,37685.98119281886,21,19651.450989,19651.493099310137,-0.04211031013619504,8.058229640253803,-3.383320290595293e-10
7,8,1.0000000000000004,False,3.6678999999999995,37685.98119281886,21,21778.690258,21778.71751300696,-0.02725500696033123,7.537783614444089,-2.219167072325945e-10
8,9,1.0000000000000002,False,3.6678999999999995,37685.98119281886,21,23798.793377,23798.76355919417,0.029817805832863087,7.106690545187015,-3.5652192309498787e-10
9,10,1.0000000000000002,False,3.6678999999999995,37685.98119281886,21,25708.661584,25708.62586682373,0.03571717626982718,6.74199862463242,-2.1100277081131935e-10
10,11,1.0000000000000007,False,3.6678999999999995,37685.98119281886,21,27504.205498,27504.172855898723,0.03264210127599654,6.42824346533225,-3.1650415621697903e-10
11,12,1.0000000000000004,False,3.6678999999999995,37685.98119281886,21,29179.907815,29179.851584544427,0.05623045557149453,6.154574548966637,-1.8189894035458565e-11
12,13,1.0000000000000004,False,3.6678999999999995,37685.98119281886,21,30728.357142,30728.27485695749,0.08228504251019331,5.913123959890826,-2.219167072325945e-10
13,14,1.0,False,3.6678999999999995,37685.98119281886,21,32139.675736,32139.589500583344,0.08623541665656376,5.698028822981897,-8.36735125631094e-11
14,15,0.9999999999988941,False,3.6678999999999995,37685.98119281886,21,33400.371832,33400.41014574076,-0.03831374076253269,5.504818825631802,2.255546860396862e-10
15,16,0.9999999968843943,False,3.6678999999999995,37685.98119281886,21,34491.441004,34491.790768978804,-0.3497649788041599,5.330017908890261,-1.382431946694851e-10
16,17,0.9999935820267278,False,3.6678999999999995,37685.98119281886,21,35383.547511,35384.593149551394,-1.0456385513971327,5.1708768999501915,-8.731149137020111e-11
17,18,0.9881881598694473,True,3.6678999999999995,37685.98119281886,21,36019.2906,36023.528558879225,-4.237958879224607,5.02518907629606,-8.003553375601768e-11
0,1,1.0,False,3.6369999999999996,37742.691069827895,22,5149.6432,5149.638439613459,0.004760386541420303,20.85144140570748,1.7280399333685637e-11
1,2,1.0000000000000004,False,3.6369999999999996,37742.691069827895,22,7883.416689,7883.423615055799,-0.006926055799340247,14.744195615489712,-5.147740012034774e-10
2,3,1.0,False,3.6369999999999996,37742.691069827895,22,10514.264728,10514.275716788386,-0.01098878838638484,12.038585308576922,1.9099388737231493e-10
3,4,0.9999999999999997,False,3.6369999999999996,37742.691069827895,22,13042.578942,13042.617267984624,-0.038325984623952536,10.42572070285374,-3.8744474295526743e-10
4,5,1.0,False,3.6369999999999996,37742.691069827895,22,15468.396095,15468.455138176549,-0.0590431765485846,9.325048082403137,-4.783942131325603e-10
5,6,1.0000000000000007,False,3.6369999999999996,37742.691069827895,22,17791.331508,17791.380626838407,-0.04911883840759401,8.512565307587488,-3.2741809263825417e-11
6,7,0.9999999999999999,False,3.6369999999999996,37742.691069827895,22,20010.467235,20010.50979270061,-0.042557700609904714,7.881104062391007,-2.1827872842550278e-10
7,8,1.0000000000000004,False,3.6369999999999996,37742.691069827895,22,22124.351045,22124.37362440108,-0.022579401080292882,7.372097807744856,-3.1650415621697903e-10
8,9,0.9999999999999997,False,3.6369999999999996,37742.691069827895,22,24130.803746,24130.766673061706,0.037072938295750646,6.95048046856916,-2.546585164964199e-11
9,10,1.0,False,3.6369999999999996,37742.691069827895,22,26026.599596,26026.556691050122,0.042904949877993204,6.59380473395787,3.637978807091713e-12
10,11,0.9999999999999998,False,3.6369999999999996,37742.691069827895,22,27807.492684,27807.446702718844,0.0459812811568554,6.286946134619315,-6.184563972055912e-11
11,12,0.9999999999999998,False,3.6369999999999996,37742.691069827895,22,29467.734675,29467.663206644756,0.07146835524326889,6.019292654288461,-1.4915713109076023e-10
12,13,1.0000000000000002,False,3.6369999999999996,37742.691069827895,22,30999.608698,30999.514249490876,0.09444850912404945,5.783149319662403,-5.093170329928398e-11
13,14,0.9999999999999983,False,3.6369999999999996,37742.691069827895,22,32392.7833,32392.702597535324,0.08070246467468678,5.572782125753529,-3.2741809263825417e-11
14,15,0.9999999999933631,False,3.6369999999999996,37742.691069827895,22,33633.060299,33633.14325187772,-0.08295287772489246,5.383819020581655,1.0913936421275139e-10
15,16,0.9999999842299997,False,3.6369999999999996,37742.691069827895,22,34700.186695,34700.64768289357,-0.46098789357347414,5.21286035142687,-4.3655745685100555e-11
16,17,0.9999727331857631,False,3.6369999999999996,37742.691069827895,22,35562.008854,35563.35229142638,-1.3434374263815698,5.057217374241737,-1.5279510989785194e-10
17,19,0.9491398361297153,True,3.6369999999999996,37742.691069827895,22,36148.659391,36154.793507720584,-6.134116720582824,4.914731871829905,-2.4010660126805305e-10
0,1,0.9999999999999998,False,3.6060999999999996,37803.010388526,23,5604.8146,5604.809408784224,0.005191215775994351,20.412414523193153,8.094502845779061e-11
1,2,1.0000000000000004,False,3.6060999999999996,37803.010388526,23,8324.904755,8324.907027028048,-0.0022720280485373223,14.433756729740644,-2.3283064365386963e-10
2,3,1.0000000000000004,False,3.6060999999999996,37803.010388526,23,10942.144552,10942.15127088179,-0.006718881790220621,11.785113019775794,1.255102688446641e-10
3,4,1.0000000000000002,False,3.6060999999999996,37803.010388526,23,13456.888258,13456.923643602042,-0.03538560204106034,10.206207261596576,-6.184563972055912e-11
4,5,1.0000000000000002,False,3.6060999999999996,37803.010388526,23,15869.127922,15869.184460072764,-0.05653807276394218,9.128709291752768,-1.1459633242338896e-10
5,6,0.9999999999999996,False,3.6060999999999996,37803.010388526,23,18178.423551,18178.470320666962,-0.04676966696206364,8.333333333333336,-3.055902197957039e-10
6,7,1.0000000000000004,False,3.6060999999999996,37803.010388526,23,20383.788305,20383.83053101857,-0.042226018573273905,7.715167498104596,-3.637978807091713e-11
7,8,1.0000000000000007,False,3.6060999999999996,37803.010388526,23,22483.695863,22483.71243158599,-0.016568585990171414,7.216878364870322,-1.8553691916167736e-10
8,9,0.9999999999999997,False,3.6060999999999996,37803.010388526,23,24475.849061,24475.80406468103,0.044996318971243454,6.804138174397718,-2.837623469531536e-10
9,10,1.0000000000000004,False,3.6060999999999996,37803.010388526,23,26356.8868,26356.835889864047,0.05091013595301774,6.454972243679029,-2.1827872842550278e-11
10,11,1.0000000000000002,False,3.6060999999999996,37803.010388526,23,28122.391324,28122.331190493744,0.06013350625653402,6.154574548966637,3.2741809263825417e-11
11,12,1.0,False,3.6060999999999996,37803.010388526,23,29766.361788,29766.275347344384,0.08644065561384195,5.892556509887897,-2.1827872842550278e-11
12,13,1.0000000000000004,False,3.6060999999999996,37803.010388526,23,31280.745021,31280.640441101867,0.10457989813221502,5.661385170722979,-1.2732925824820995e-10
13,14,0.9999999999999855,False,3.6060999999999996,37803.010388526,23,32654.702506,32654.633772986504,0.06873301349696703,5.45544725589981,1.8189894035458565e-11
14,15,0.9999999999602878,False,3.6060999999999996,37803.010388526,23,33873.235239,33873.3754795699,-0.14024056989728706,5.270462766947299,-1.2369127944111824e-10
15,16,0.9999999206018441,False,3.6060999999999996,37803.010388526,23,34914.624181,34915.22248667362,-0.5983056736222352,5.103103630798288,-2.764863893389702e-10
16,17,0.9998845590248946,True,3.6060999999999996,37803.010388526,23,35743.179754,35744.91468135419,-1.7349273541913135,4.950737714883372,-1.4551915228366852e-11
17,20,0.5373710961951307,True,3.6060999999999996,37803.010388526,23,36269.959868,36296.11420452274,-26.154336522740778,4.811252243246882,4.147295840084553e-10
0,1,0.9999999999999998,False,3.5751999999999993,37867.0145429449,24,6077.51154,6077.505997138232,0.005542861768844887,20.0,2.000888343900442e-11
1,2,0.9999999999999999,False,3.5751999999999993,37867.0145429449,24,8783.348891,8783.346068592115,0.002822407885105349,14.142135623730947,-1.8189894035458565e-10
2,3,1.0,False,3.5751999999999993,37867.0145429449,24,11386.410565,11386.41227519462,-0.0017101946195907658,11.547005383792516,-3.0740920919924974e-10
3,4,0.9999999999999997,False,3.5751999999999993,37867.0145429449,24,13887.010821,13887.042424214767,-0.0316032147675287,10.0,-3.474269760772586e-10
4,5,1.0,False,3.5751999999999993,37867.0145429449,24,16285.093998,16285.147127321761,-0.053129321760934545,8.944271909999157,-5.4569682106375694e-12
5,6,1.0000000000000004,False,3.5751999999999993,37867.0145429449,24,18580.160679,18580.20443280846,-0.04375380845885957,8.16496580927726,-2.6557245291769505e-10
6,7,1.0,False,3.5751999999999993,37867.0145429449,24,20771.150903,20771.192016111636,-0.04111311163433129,7.559289460184544,-3.965396899729967e-10
7,8,1.0000000000000002,False,3.5751999999999993,37867.0145429449,24,22856.457981,22856.46724160522,-0.009260605220333673,7.071067811865474,-3.092281986027956e-10
8,9,1.0000000000000002,False,3.5751999999999993,37867.0145429449,24,24833.656678,24833.603272545708,0.05340545429135091,6.666666666666667,-3.4924596548080444e-10
9,10,1.0000000000000007,False,3.5751999999999993,37867.0145429449,24,26699.241806,26699.181972279428,0.059833720573806204,6.324555320336758,-5.820766091346741e-11
10,11,0.9999999999999996,False,3.5751999999999993,37867.0145429449,24,28448.606004,28448.531171343995,0.07483265600603772,6.030226891555272,-3.2378011383116245e-10
11,12,1.0000000000000002,False,3.5751999999999993,37867.0145429449,24,30075.473061,30075.372339986425,0.10072101357582142,5.773502691896258,-1.8553691916167736e-10
12,13,1.0000000000000007,False,3.5751999999999993,37867.0145429449,24,31571.418254,31571.30642397741,0.11183002258985653,5.547001962252291,-1.709850039333105e-10
13,14,0.9999999999998944,False,3.5751999999999993,37867.0145429449,24,32925.034789,32924.98602695242,0.04876204757601954,5.3452248382484875,1.4551915228366852e-10
14,15,0.9999999997637725,False,3.5751999999999993,37867.0145429449,24,34120.410339,34120.62308509967,-0.21274609967076685,5.163977794943222,-2.1827872842550278e-11
15,16,0.9999996038058429,False,3.5751999999999993,37867.0145429449,24,35134.085591,35134.85389119624,-0.7683001962359413,5.0,8.731149137020111e-11
16,17,0.9995116693590589,True,3.5751999999999993,37867.0145429449,24,35925.805525,35928.07089218152,-2.265367181513284,4.85071250072666,-2.255546860396862e-10
0,1,1.0000000000000002,False,3.5442999999999993,37934.77390389633,25,6567.4553,6567.449612129982,0.0056878700179368025,19.611613513818405,-1.4370016288012266e-10
1,2,1.0000000000000004,False,3.5442999999999993,37934.77390389633,25,9258.473342,9258.464949608471,0.008392391528104781,13.867504905630726,-2.0554580260068178e-10
2,3,0.9999999999999998,False,3.5442999999999993,37934.77390389633,25,11846.789179,11846.785200711183,0.0039782888161425944,11.32277034144596,-7.821654435247183e-11
3,4,1.0000000000000002,False,3.5442999999999993,37934.77390389633,25,14332.674564,14332.701632484937,-0.027068484936535242,9.805806756909202,-2.4374458007514477e-10
4,5,1.0000000000000002,False,3.5442999999999993,37934.77390389633,25,16716.02286,16716.0718118001,-0.048951800097711384,8.770580193070291,9.458744898438454e-11
5,6,0.9999999999999998,False,3.5442999999999993,37934.77390389633,25,18996.270866,18996.311136228545,-0.04027022854643292,8.006407690254358,-1.0913936421275139e-10
6,7,1.0000000000000004,False,3.5442999999999993,37934.77390389633,25,21172.28113,21172.32044088028,-0.03931088028184604,7.4124931666110125,6.548361852765083e-11
7,8,1.0,False,3.5442999999999993,37934.77390389633,25,23242.359498,23242.36031807123,-0.0008200712290999945,6.933752452815363,-2.4374458007514477e-10
8,9,1.0,False,3.5442999999999993,37934.77390389633,25,25203.9421,25203.880006002673,0.062093997326883255,6.537204504606136,-7.275957614183426e-11
9,10,1.0000000000000004,False,3.5442999999999993,37934.77390389633,25,27053.369857,27053.3004613974,0.0693956026007072,6.201736729460423,1.7462298274040222e-10
10,11,0.9999999999999999,False,3.5442999999999993,37934.77390389633,25,28785.826536,28785.73678017672,0.0897558232791198,5.913123959890826,1.3096723705530167e-10
11,12,0.9999999999999994,False,3.5442999999999993,37934.77390389633,25,30394.734935,30394.621121782093,0.11381321790759102,5.66138517072298,-1.4551915228366852e-10
12,13,0.9999999999999998,False,3.5442999999999993,37934.77390389633,25,31871.258591,31871.14341035758,0.11518064242045511,5.439282932204212,-7.639755494892597e-11
13,14,0.9999999999992639,False,3.5442999999999993,37934.77390389633,25,33203.351701,33203.33272536532,0.01897563468082808,5.241424183609592,-2.1827872842550278e-11
14,15,0.999999998608148,False,3.5442999999999993,37934.77390389633,25,34374.052673,34374.35631339664,-0.3036403966398211,5.063696835418333,-2.0372681319713593e-10
15,16,0.9999980475136838,False,3.5442999999999993,37934.77390389633,25,35357.809085,35358.78910648307,-0.9800214830684126,4.902903378454601,-1.964508555829525e-10
16,17,0.9978980525413601,True,3.5442999999999993,37934.77390389633,25,36108.227556,36111.24306109524,-3.0155050952453166,4.756514941544941,-1.6007106751203537e-10
0,1,0.9999999999999998,False,3.5236999999999994,38006.39657709289,26,7074.357717,7074.352110596428,0.005606403571619012,19.245008972987524,4.18367562815547e-11
1,2,1.0000000000000004,False,3.5236999999999994,38006.39657709289,26,9749.992676,9749.978352596558,0.014323403442176641,13.608276348795432,8.913048077374697e-11
2,3,1.0000000000000002,False,3.5236999999999994,38006.39657709289,26,12322.997178,12322.986972345689,0.01020565431099385,11.111111111111112,-1.000444171950221e-10
3,4,0.9999999999999999,False,3.5236999999999994,38006.39657709289,26,14793.597712,14793.619665152997,-0.021953152996502467,9.622504486493762,-5.093170329928398e-11
4,5,0.9999999999999999,False,3.5236999999999994,38006.39657709289,26,17161.6332,17161.677398879798,-0.044198879797477275,8.606629658238703,3.637978807091713e-11
5,6,0.9999999999999998,False,3.5236999999999994,38006.39657709289,26,19426.472,19426.50855116788,-0.03655116787922452,7.856742013183862,-1.3096723705530167e-10
6,7,1.0,False,3.5236999999999994,38006.39657709289,26,21586.894653,21586.93153764621,-0.03688464621154708,7.273929674533079,-1.127773430198431e-10
7,8,0.9999999999999999,False,3.5236999999999994,38006.39657709289,26,23641.111434,23641.102859758757,0.008574241241149139,6.804138174397716,-4.729372449219227e-11
8,9,0.9999999999999996,False,3.5236999999999994,38006.39657709289,26,25586.40884,25586.338023099477,0.07081690052291378,6.415002990995842,8.731149137020111e-11
9,10,1.0000000000000007,False,3.5236999999999994,38006.39657709289,26,27418.963107,27418.883620683944,0.07948631605540868,6.085806194501846,5.093170329928398e-11
10,11,0.9999999999999993,False,3.5236999999999994,38006.39657709289,26,29133.727392,29133.622920943522,0.10447105647835997,5.802588531856594,-1.6007106751203537e-10
11,12,0.9999999999999998,False,3.5236999999999994,38006.39657709289,26,30723.795403,30723.670313181206,0.12508981879364,5.555555555555556,-1.4551915228366852e-10
12,13,0.9999999999999984,False,3.5236999999999994,38006.39657709289,26,32179.87252,32179.759153320272,0.11336667972864234,5.3376051268362374,1.2732925824820995e-10
13,14,0.9999999999961293,False,3.5236999999999994,38006.39657709289,26,33489.191528,33489.21429399878,-0.022765998779505026,5.143444998736396,-1.6007106751203537e-10
14,15,0.9999999934748935,False,3.5236999999999994,38006.39657709289,26,34633.574816,34633.99172024823,-0.4169042482317309,4.969039949999532,-2.0372681319713593e-10
15,16,0.9999918530030816,False,3.5236999999999994,38006.39657709289,26,35584.911562,35586.15803647812,-1.2464744781173067,4.811252243246881,7.275957614183426e-12
16,18,0.9907116768290263,True,3.5236999999999994,38006.39657709289,26,36287.969976,36292.14035362676,-4.170377626760455,4.667600280093366,-3.7834979593753815e-10
0,1,1.0000000000000002,False,3.4927999999999995,38081.92733161099,27,7597.9213,7597.916015729494,0.0052842705063085305,18.89822365046136,2.0372681319713593e-10
1,2,0.9999999999999998,False,3.4927999999999995,38081.92733161099,27,10257.612197,10257.591635709387,0.020561290613841265,13.363062095621217,5.4569682106375694e-12
2,3,0.9999999999999999,False,3.4927999999999995,38081.92733161099,27,12814.742043,12814.725153881014,0.01688911898600054,10.91089451179962,8.185452315956354e-11
3,4,1.0000000000000004,False,3.4927999999999995,38081.92733161099,27,15269.489062,15269.505454388673,-0.016392388672102243,9.44911182523068,-2.2373569663614035e-10
4,5,0.9999999999999999,False,3.4927999999999995,38081.92733161099,27,17621.634087,17621.673117859325,-0.03903085932688555,8.451542547285165,-9.094947017729282e-11
5,6,1.0,False,3.4927999999999995,38081.92733161099,27,19870.471993,19870.50483451036,-0.032841510361322435,7.715167498104596,-1.0913936421275139e-10
6,7,0.9999999999999998,False,3.4927999999999995,38081.92733161099,27,22014.696657,22014.730611617477,-0.03395461747641093,7.142857142857142,6.548361852765083e-11
7,8,0.9999999999999999,False,3.4927999999999995,38081.92733161099,27,24052.413604,24052.394955457225,0.018648542776645627,6.6815310478106085,-2.546585164964199e-11
8,9,1.0000000000000002,False,3.4927999999999995,38081.92733161099,27,25980.748271,25980.668970708564,0.07930029143608408,6.29940788348712,-7.275957614183426e-11
9,10,0.9999999999999997,False,3.4927999999999995,38081.92733161099,27,27795.700014,27795.610119255794,0.08989474420377519,5.976143046671968,1.4551915228366852e-10
10,11,0.9999999999999999,False,3.4927999999999995,38081.92733161099,27,29491.967117,29491.84865057804,0.11846642196178436,5.698028822981897,-2.3646862246096134e-10
11,12,1.0,False,3.4927999999999995,38081.92733161099,27,31062.282933,31062.149114769738,0.1338182302606583,5.45544725589981,-2.9467628337442875e-10
12,13,0.9999999999999859,False,3.4927999999999995,38081.92733161099,27,32496.840786,32496.73590915957,0.10487684042891487,5.241424183609591,4.729372449219227e-11
13,14,0.9999999999733292,False,3.4927999999999995,38081.92733161099,27,33782.055118,33782.13408963302,-0.07897163302550325,5.050762722761053,-4.3655745685100555e-11
14,15,0.9999999622828195,False,3.4927999999999995,38081.92733161099,27,34898.324479,34898.88200952019,-0.5575305201855372,4.879500364742666,-1.964508555829525e-10
15,16,0.9999606638935941,True,3.4927999999999995,38081.92733161099,27,35814.346562,35815.933893631416,-1.587331631417328,4.72455591261534,-1.7462298274040222e-10
16,19,0.9194567377018723,True,3.4927999999999995,38081.92733161099,27,36460.505115,36468.40537540751,-7.900260407506721,4.583492485141056,-5.093170329928398e-11
0,1,1.0,False,3.4721999999999995,38161.438091909135,28,8137.8392,8137.83473609588,0.004463904120711959,18.56953381770519,-1.3096723705530167e-10
1,2,0.9999999999999996,False,3.4721999999999995,38161.438091909135,28,10781.028071,10781.001036684245,0.027034315755372518,13.130643285972255,1.9826984498649836e-10
2,3,0.9999999999999998,False,3.4721999999999995,38161.438091909135,28,13321.721999,13321.69813212429,0.023866875710155,10.72112534837795,1.4915713109076023e-10
3,4,0.9999999999999996,False,3.4721999999999995,38161.438091909135,28,15760.048025,15760.058625925201,-0.010600925201288192,9.284766908852594,-2.0190782379359007e-10
4,5,0.9999999999999998,False,3.4721999999999995,38161.438091909135,28,18095.7249,18095.75866588553,-0.03376588552782778,8.304547985373997,-2.510205376893282e-10
5,6,0.9999999999999998,False,3.4721999999999995,38161.438091909135,28,20327.968812,20327.998258068008,-0.029446068008837756,7.580980435789035,-2.4374458007514477e-10
6,7,1.0000000000000004,False,3.4721999999999995,38161.438091909135,28,22455.38191,22455.412556593506,-0.030646593506389763,7.018624063435964,1.6007106751203537e-10
7,8,1.0000000000000002,False,3.4721999999999995,38161.438091909135,28,24475.954584,24475.925510841953,0.029073158046230674,6.565321642986127,-7.639755494892597e-11
8,9,1.0,False,3.4721999999999995,38161.438091909135,28,26386.639438,26386.552180276267,0.08725772373145446,6.18984460590173,6.184563972055912e-11
9,10,1.0000000000000002,False,3.4721999999999995,38161.438091909135,28,28183.244964,28183.14462503815,0.10033896185268532,5.872202195147035,1.709850039333105e-10
10,11,1.0,False,3.4721999999999995,38161.438091909135,28,29860.187576,29860.056440474724,0.13113552527647698,5.598925109558543,1.4551915228366852e-11
11,12,1.0,False,3.4721999999999995,38161.438091909135,28,31409.805097,31409.66598138131,0.13911561869099387,5.360562674188975,2.546585164964199e-11
12,13,0.9999999999999162,False,3.4721999999999995,38161.438091909135,28,32821.715848,32821.62794823654,0.08789976345724426,5.150262026246048,-7.275957614183426e-12
13,14,0.9999999998596125,False,3.4721999999999995,38161.438091909135,28,34081.400564,34081.553180580144,-0.1526165801406023,4.962916669854652,-7.275957614183426e-11
14,15,0.9999998236998222,False,3.4721999999999995,38161.438091909135,28,35167.570181,35168.30225427241,-0.7320732724037953,4.794633014853842,-1.6007106751203537e-10
15,16,0.9998347685429295,True,3.4721999999999995,38161.438091909135,28,36044.833991,36046.86876002652,-2.034769026518916,4.642383454426297,2.1827872842550278e-11
16,19,0.6426824947697748,True,3.4721999999999995,38161.438091909135,28,36621.627415,36621.76216826857,-0.13475326856860192,4.50377349111045,5.238689482212067e-10
0,1,0.999999999999999,False,3.4412999999999996,38245.044522307144,29,8693.796061,8693.792785996291,0.003275003708040458,18.257418583505537,-2.3101165425032377e-10
1,2,1.0,False,3.4412999999999996,38245.044522307144,29,11319.927506,11319.893876971002,0.03362902899789333,12.909944487358054,-2.964952727779746e-10
2,3,1.0000000000000002,False,3.4412999999999996,38245.044522307144,29,13843.626255,13843.595299308636,0.03095569136348786,10.5409255338946,6.548361852765083e-11
3,4,1.0000000000000004,False,3.4412999999999996,38245.044522307144,29,16264.96483,16264.969652726275,-0.004822726274142042,9.128709291752768,-4.019966581836343e-10
4,5,0.9999999999999998,False,3.4412999999999996,38245.044522307144,29,18583.595774,18583.6243237242,-0.028549724200274795,8.164965809277259,-8.36735125631094e-11
5,6,1.0,False,3.4412999999999996,38245.044522307144,29,20798.650576,20798.677273531594,-0.026697531593526946,7.4535599249993,-8.003553375601768e-11
6,7,1.0,False,3.4412999999999996,38245.044522307144,29,22908.634725,22908.661849682045,-0.027124682044814108,6.900655593423542,-1.8553691916167736e-10
7,8,0.9999999999999999,False,3.4412999999999996,38245.044522307144,29,24911.411585,24911.37214248469,0.03944251530992915,6.454972243679027,-2.6921043172478676e-10
8,9,1.0,False,3.4412999999999996,38245.044522307144,29,26803.748788,26803.654411372587,0.09437662741402164,6.0858061945018465,-1.0913936421275139e-10
9,10,1.0,False,3.4412999999999996,38245.044522307144,29,28581.247789,28581.137312413623,0.11047658637835411,5.773502691896257,-3.1650415621697903e-10
10,11,1.0000000000000004,False,3.4412999999999996,38245.044522307144,29,30238.013061,30237.871290681403,0.14177031859799172,5.504818825631803,-9.094947017729282e-11
11,12,0.999999999999999,False,3.4412999999999996,38245.044522307144,29,31765.946936,31765.8070220565,0.1399139435015968,5.2704627669473,-5.4569682106375694e-11
12,13,0.9999999999993268,False,3.4412999999999996,38245.044522307144,29,33154.018749,33153.958490083496,0.06025891650642734,5.063696835418333,-3.637978807091713e-11
13,14,0.9999999990573861,False,3.4412999999999996,38245.044522307144,29,34386.636362,34386.883652923665,-0.24729092366760597,4.879500364742666,-3.637978807091713e-11
14,15,0.9999990127274005,False,3.4412999999999996,38245.044522307144,29,35440.481397,35441.43065297167,-0.9492559716672986,4.714045207910316,-1.0186340659856796e-10
15,16,0.9992099491355348,True,3.4412999999999996,38245.044522307144,29,36274.7298,36277.376434997976,-2.6466349979746155,4.564354645876384,-2.473825588822365e-10
0,1,1.0000000000000004,False,3.4206999999999996,38332.78524077899,30,9265.467628,9265.466006431478,0.0016215685227507493,17.960530202677493,8.913048077374697e-11
1,2,1.0000000000000002,False,3.4206999999999996,38332.78524077899,30,11873.989034,11873.948765221006,0.04026877899377723,12.700012700019048,2.6193447411060333e-10
2,3,1.0000000000000004,False,3.4206999999999996,38332.78524077899,30,14380.135219,14380.097232699713,0.037986300287229824,10.369516947304254,-3.2741809263825417e-11
3,4,1.0000000000000002,False,3.4206999999999996,38332.78524077899,30,16783.9207,16783.920002839073,0.0006971609254833311,8.980265101338746,-1.3096723705530167e-10
4,5,0.9999999999999993,False,3.4206999999999996,38332.78524077899,30,19084.927228,19084.95106157562,-0.023833575618482428,8.032193289024988,5.093170329928398e-11
5,6,0.9999999999999996,False,3.4206999999999996,38332.78524077899,30,21282.19564,21282.220561583217,-0.02492158321547322,7.332355751067666,-4.2928149923682213e-10
6,7,0.9999999999999998,False,3.4206999999999996,38332.78524077899,30,23374.128974,23374.152521367025,-0.023547367025457788,6.788442333021307,-1.4915713109076023e-10
7,8,1.0000000000000004,False,3.4206999999999996,38332.78524077899,30,25358.450338,25358.40103334918,0.049304650819976814,6.350006350009524,-2.837623469531536e-10
8,9,1.0,False,3.4206999999999996,38332.78524077899,30,27231.729891,27231.629533795553,0.10035720444648177,5.986843400892497,-2.510205376893282e-10
9,10,1.0000000000000002,False,3.4206999999999996,38332.78524077899,30,28989.343085,28989.223268172904,0.1198168270966562,5.679618342470649,-4.3655745685100555e-11
10,11,1.0,False,3.4206999999999996,38332.78524077899,30,30625.049189,30624.899665915942,0.14952308405918302,5.415303610738824,-1.8917489796876907e-10
11,12,0.9999999999999971,False,3.4206999999999996,38332.78524077899,30,32130.268985,32130.134059607124,0.13492539287472027,5.184758473652127,-2.546585164964199e-11
12,13,0.9999999999960485,False,3.4206999999999996,38332.78524077899,30,33493.235271,33493.21589423991,0.01937676008674316,4.9813548138671795,-1.7462298274040222e-10
13,14,0.9999999950875231,False,3.4206999999999996,38332.78524077899,30,34697.112511,34697.47987797868,-0.3673669786803657,4.800153607373193,-1.1641532182693481e-10
14,15,0.999995439706874,True,3.4206999999999996,38332.78524077899,30,35716.099357,35717.32062755212,-1.2212705521233147,4.637388957601683,5.820766091346741e-11
15,17,0.99631338454313,True,3.4206999999999996,38332.78524077899,30,36501.726169,36505.27132860654,-3.545159606539528,4.490132550669373,-1.0186340659856796e-10
