r_angstrom,potential_cm
6.4915,37185.44903439149
6.49725,37185.4497305341
6.503,37185.45041962196
6.50875,37185.45110173492
6.5145,37185.45177695178
6.52025,37185.45244535023
6.526,37185.45310700697
6.53175,37185.453761997625
6.5375,37185.454410396844
6.54325,37185.45505227822
6.5489999999999995,37185.45568771442
6.55475,37185.45631677712
6.5605,37185.456939537005
6.56625,37185.45755606387
6.572,37185.45816642654
6.57775,37185.458770692974
6.5835,37185.45936893016
6.58925,37185.45996120428
6.595,37185.460547580566
6.60075,37185.46112812344
6.6065,37185.46170289644
6.6122499999999995,37185.4622719623
6.618,37185.4628353829
6.62375,37185.46339321934
6.6295,37185.46394553186
6.63525,37185.464492379986
6.641,37185.46503382242
6.64675,37185.4655699171
6.6525,37185.466100721234
6.65825,37185.46662629125
6.664,37185.46714668287
6.66975,37185.46766195109
6.6754999999999995,37185.46817215016
6.6812499999999995,37185.4686773337
6.687,37185.46917755456
6.69275,37185.46967286495
6.6985,37185.4701633164
6.70425,37185.470648959774
6.71,37185.47112984528
6.71575,37185.47160602249
6.7215,37185.47207754034
6.72725,37185.47254444713
6.733,37185.473006790555
6.73875,37185.47346461769
6.7444999999999995,37185.47391797502
6.75025,37185.47436690844
6.756,37185.474811463246
6.76175,37185.47525168419
6.7675,37185.47568761542
6.77325,37185.47611930055
6.779,37185.47654678264
6.78475,37185.476970104195
6.7905,37185.4773893072
6.79625,37185.4778044331
6.802,37185.478215522824
6.8077499999999995,37185.4786226168
6.8135,37185.479025754925
6.81925,37185.47942497661
6.825,37185.479820320776
6.83075,37185.48021182585
6.8365,37185.48059952979
6.84225,37185.48098347008
6.848,37185.48136368372
6.85375,37185.48174020728
6.8595,37185.48211307686
6.86525,37185.48248232811
6.8709999999999996,37185.48284799626
6.8767499999999995,37185.483210116065
6.8825,37185.483568721895
6.88825,37185.48392384767
6.894,37185.484275526906
6.89975,37185.48462379271
6.9055,37185.48496867775
6.91125,37185.485310214346
6.917,37185.485648434376
6.92275,37185.48598336936
6.9285,37185.486315050424
6.93425,37185.48664350831
6.9399999999999995,37185.48696877337
6.94575,37185.48729087563
6.9515,37185.487609844706
6.95725,37185.48792570989
6.963,37185.48823850009
6.96875,37185.4885482439
6.9745,37185.488854969524
6.98025,37185.48915870486
6.986,37185.48945947747
6.99175,37185.48975731454
6.9975,37185.49005224299
7.0032499999999995,37185.490344289385
7.0089999999999995,37185.49063347996
7.01475,37185.49091984067
7.0205,37185.49120339711
7.02625,37185.49148417463
7.032,37185.49176219823
7.03775,37185.49203749264
7.0435,37185.49231008226
7.04925,37185.49257999124
7.055,37185.492847243426
7.06075,37185.49311186237
7.0665,37185.49337387136
7.0722499999999995,37185.49363329341
7.078,37185.49389015124
7.08375,37185.49414446733
7.0895,37185.49439626388
7.09525,37185.49464556282
7.101,37185.49489238584
7.10675,37185.49513675436
7.1125,37185.49537868954
7.11825,37185.495618212335
7.124,37185.4958553434
7.12975,37185.49609010317
7.1354999999999995,37185.49632251186
7.14125,37185.49655258943
7.147,37185.496780355585
7.15275,37185.497005829835
7.1585,37185.497229031454
7.16425,37185.497449979484
7.17,37185.497668692755
7.17575,37185.49788518986
7.1815,37185.4980994892
7.18725,37185.49831160893
7.193,37185.49852156703
7.1987499999999995,37185.49872938127
7.2044999999999995,37185.49893506917
7.21025,37185.49913864808
7.216,37185.499340135175
7.22175,37185.49953954738
7.2275,37185.49973690145
7.23325,37185.49993221395
7.239,37185.50012550126
7.24475,37185.50031677954
7.2505,37185.500506064796
7.25625,37185.50069337284
7.262,37185.50087871929
7.2677499999999995,37185.50106211962
7.2735,37185.50124358908
7.27925,37185.501423142785
7.285,37185.50160079566
7.29075,37185.501776562436
7.2965,37185.50195045772
7.30225,37185.50212249593
7.308,37185.502292691315
7.31375,37185.50246105798
7.3195,37185.502627609836
7.32525,37185.50279236067
7.3309999999999995,37185.5029553241
7.33675,37185.50311651357
7.3425,37185.503275942414
7.34825,37185.503433623766
7.354,37185.50358957066
7.35975,37185.503743795925
7.3655,37185.5038963123
7.37125,37185.50404713233
7.377,37185.50419626847
7.38275,37185.50434373299
7.3885,37185.50448953804
7.3942499999999995,37185.50463369562
7.3999999999999995,37185.50477621763
7.40575,37185.504917115795
7.4115,37185.50505640172
7.41725,37185.5051940869
7.423,37185.505330182656
7.42875,37185.50546470021
7.4345,37185.50559765067
7.44025,37185.505729045006
7.446,37185.50585889404
7.45175,37185.505987208504
7.4575,37185.50611399901
7.4632499999999995,37185.50623927601
7.469,37185.50636304989
7.47475,37185.506485330894
7.4805,37185.50660612915
7.48625,37185.50672545469
7.492,37185.50684331739
7.49775,37185.506959727056
7.5035,37185.507074693385
7.50925,37185.50718822593
7.515,37185.50730033416
7.52075,37185.50741102745
7.5264999999999995,37185.50752031504
7.5322499999999994,37185.50762820608
7.538,37185.507734709645
7.54375,37185.507839834645
7.5495,37185.50794358994
7.55525,37185.50804598428
7.561,37185.508147026296
7.56675,37185.50824672457
7.5725,37185.50834508753
7.57825,37185.508442123544
7.584,37185.50853784088
7.5897499999999996,37185.5086322477
7.5954999999999995,37185.508725352105
7.60125,37185.50881716206
7.607,37185.50890768547
7.61275,37185.508996930155
7.6185,37185.50908490384
7.62425,37185.509171614154
7.63,37185.50925706864
7.63575,37185.50934127477
7.6415,37185.50942423993
7.64725,37185.50950597139
7.653,37185.5095864764
7.6587499999999995,37185.50966576208
7.6645,37185.50974383548
7.67025,37185.50982070357
7.676,37185.509896373245
7.68175,37185.50997085132
7.6875,37185.51004414454
7.69325,37185.51011625957
7.699,37185.51018720298
7.70475,37185.510256981295
7.7105,37185.51032560095
7.71625,37185.51039306831
7.7219999999999995,37185.51045938966
7.7277499999999995,37185.51052457125
7.7335,37185.51058861919
7.73925,37185.510651539575
7.745,37185.51071333843
7.75075,37185.51077402168
7.7565,37185.510833595195
7.76225,37185.510892064805
7.768,37185.51094943623
7.77375,37185.51100571515
7.7795,37185.51106090718
7.78525,37185.51111501784
7.7909999999999995,37185.51116805264
7.79675,37185.51122001699
7.8025,37185.511270916235
7.80825,37185.51132075567
7.814,37185.51136954053
7.81975,37185.51141727599
7.8255,37185.51146396716
7.83125,37185.51150961909
7.837,37185.51155423677
7.84275,37185.51159782513
7.8485,37185.511640389064
7.8542499999999995,37185.51168193337
7.859999999999999,37185.511722462834
7.86575,37185.511761982154
7.8715,37185.511800495966
7.87725,37185.51183800889
7.883,37185.51187452546
7.88875,37185.51191005017
7.8945,37185.51194458745
7.90025,37185.51197814169
7.906,37185.51201071721
7.91175,37185.5120423183
7.9174999999999995,37185.51207294919
7.9232499999999995,37185.51210261405
7.929,37185.51213131701
7.93475,37185.51215906215
7.9405,37185.512185853506
7.94625,37185.51221169504
7.952,37185.512236590694
7.95775,37185.51226054436
7.9635,37185.51228355987
7.96925,37185.51230564101
7.975,37185.51232679152
7.98075,37185.51234701511
7.9864999999999995,37185.51236631543
7.99225,37185.51238469608
7.998,37185.51240216061
8.00375,37185.51241871258
8.0095,37185.51243435541
8.01525,37185.51244909258
8.021,37185.51246292744
8.02675,37185.51247586337
8.032499999999999,37185.51248790365
8.03825,37185.51249905154
8.044,37185.51250931027
8.04975,37185.51251868302
8.055499999999999,37185.51252717292
8.061250000000001,37185.51253478307
8.067,37185.512541516524
8.07275,37185.51254737631
8.0785,37185.5125523654
8.08425,37185.51255648673
8.09,37185.51255974321
8.095749999999999,37185.51256213771
8.1015,37185.51256367304
8.10725,37185.512564351986
8.113,37185.51256417731
8.118749999999999,37185.51256315173
8.124500000000001,37185.51256127792
8.13025,37185.51255855851
8.136,37185.512554996116
8.14175,37185.51255059331
8.1475,37185.51254535262
8.15325,37185.512539276555
8.158999999999999,37185.51253236756
8.16475,37185.512524628095
8.1705,37185.51251606053
8.17625,37185.51250666725
8.181999999999999,37185.51249645057
8.187750000000001,37185.512485412786
8.1935,37185.51247355617
8.19925,37185.51246088295
8.205,37185.51244739533
8.21075,37185.51243309547
8.2165,37185.512417985505
8.222249999999999,37185.51240206755
8.228,37185.51238534366
8.23375,37185.512367815885
8.2395,37185.51234948624
8.245249999999999,37185.512330356694
8.251,37185.51231042921
8.25675,37185.51228970569
8.2625,37185.51226818804
8.26825,37185.51224587812
8.274000000000001,37185.51222277776
8.27975,37185.512198888755
8.285499999999999,37185.51217421289
8.29125,37185.5121487519
8.297,37185.512122507505
8.30275,37185.5120954814
8.308499999999999,37185.51206767524
8.31425,37185.51203909066
8.32,37185.51200972927
8.32575,37185.51197959264
8.3315,37185.511948682324
8.337250000000001,37185.51191699984
8.343,37185.511884546715
8.348749999999999,37185.5118513244
8.3545,37185.51181733434
8.36025,37185.51178257796
8.366,37185.51174705665
8.371749999999999,37185.51171077179
8.3775,37185.5116737247
8.38325,37185.51163591672
8.389,37185.51159734914
8.39475,37185.51155802323
8.400500000000001,37185.51151794022
8.40625,37185.51147710134
8.411999999999999,37185.51143550779
8.41775,37185.51139316072
8.4235,37185.51135006131
8.42925,37185.511306210654
8.434999999999999,37185.51126160986
8.44075,37185.51121626001
8.4465,37185.511170162164
8.45225,37185.511123317345
8.458,37185.51107572655
8.463750000000001,37185.51102739078
8.4695,37185.51097831099
8.475249999999999,37185.51092848812
8.481,37185.51087792308
8.48675,37185.51082661679
8.4925,37185.510774570095
8.498249999999999,37185.510721783874
8.504,37185.51066825894
8.50975,37185.5106139961
8.5155,37185.51055899614
8.52125,37185.510503259844
8.527,37185.51044678795
8.53275,37185.51038958117
8.538499999999999,37185.510331640224
8.54425,37185.51027296579
8.55,37185.51021355852
8.55575,37185.510153419076
8.5615,37185.51009254807
8.56725,37185.510030946105
8.573,37185.50996861376
8.57875,37185.5099055516
8.5845,37185.50984176018
8.59025,37185.50977723999
8.596,37185.509711991566
8.60175,37185.50964601539
8.6075,37185.50957931191
8.61325,37185.50951188159
8.619,37185.50944372483
8.62475,37185.50937484208
8.6305,37185.5093052337
8.63625,37185.50923490007
8.642,37185.50916384155
8.64775,37185.509092058455
8.6535,37185.509019551115
8.65925,37185.50894631982
8.665,37185.508872364866
8.67075,37185.508797686496
8.676499999999999,37185.50872228497
8.68225,37185.50864616051
8.688,37185.50856931332
8.69375,37185.508491743596
8.6995,37185.50841345151
8.70525,37185.508334437225
8.711,37185.508254700864
8.71675,37185.50817424258
8.7225,37185.50809306245
8.72825,37185.508011160564
8.734,37185.507928537016
8.739749999999999,37185.507845191845
8.7455,37185.50776112509
8.75125,37185.507676336776
8.757,37185.50759082691
8.76275,37185.507504595465
8.7685,37185.50741764244
8.77425,37185.507329967775
8.78,37185.507241571424
8.78575,37185.5071524533
8.7915,37185.50706261331
8.79725,37185.50697205135
8.802999999999999,37185.5068807673
8.80875,37185.50678876102
8.8145,37185.50669603236
8.82025,37185.50660258114
8.826,37185.50650840718
8.83175,37185.506413510295
8.8375,37185.50631789024
8.84325,37185.506221546806
8.849,37185.50612447975
8.85475,37185.506026688774
8.8605,37185.50592817364
8.866249999999999,37185.50582893405
8.872,37185.50572896969
8.87775,37185.50562828025
8.8835,37185.505526865374
8.88925,37185.50542472473
8.895,37185.50532185795
8.90075,37185.50521826466
8.9065,37185.50511394445
8.91225,37185.50500889692
8.918,37185.50490312166
8.92375,37185.50479661822
8.929499999999999,37185.50468938614
8.93525,37185.504581424975
8.941,37185.50447273424
8.94675,37185.50436331345
8.9525,37185.50425316208
8.95825,37185.50414227961
8.964,37185.50403066553
8.96975,37185.503918319264
8.9755,37185.50380524026
8.98125,37185.503691427955
8.987,37185.50357688175
8.99275,37185.50346160103
8.9985,37185.503345585195
9.004249999999999,37185.503228833615
9.01,37185.503111345635
9.01575,37185.502993120615
9.0215,37185.502874157864
9.02725,37185.50275445673
9.033,37185.502634016484
9.03875,37185.502512836436
9.0445,37185.50239091586
9.05025,37185.50226825402
9.056,37185.50214485017
9.06175,37185.50202070355
9.067499999999999,37185.50189581339
9.07325,37185.50177017889
9.079,37185.50164379925
9.08475,37185.50151667367
9.0905,37185.50138880132
9.09625,37185.501260181365
9.102,37185.50113081294
9.10775,37185.50100069521
9.1135,37185.50086982728
9.11925,37185.50073820826
9.125,37185.50060583727
9.130749999999999,37185.50047271337
9.1365,37185.50033883564
9.14225,37185.50020420317
9.148,37185.50006881498
9.15375,37185.49993267013
9.1595,37185.49979576763
9.16525,37185.4996581065
9.171,37185.499519685734
9.17675,37185.499380504334
9.1825,37185.49924056127
9.18825,37185.499099855515
9.193999999999999,37185.498958386015
9.19975,37185.49881615171
9.2055,37185.49867315153
9.21125,37185.49852938439
9.217,37185.49838484922
9.22275,37185.49823954489
9.2285,37185.498093470276
9.23425,37185.49794662427
9.24,37185.49779900572
9.24575,37185.49765061348
9.2515,37185.49750144637
9.257249999999999,37185.497351503225
9.263,37185.49720078286
9.26875,37185.49704928407
9.2745,37185.49689700564
9.28025,37185.496743946365
9.286,37185.49659010499
9.29175,37185.49643548028
9.2975,37185.49628007097
9.30325,37185.496123875804
9.309,37185.495966893504
9.31475,37185.49580912276
9.3205,37185.495650562276
9.32625,37185.495491210764
9.332,37185.495331066864
9.33775,37185.49517012926
9.3435,37185.4950083966
9.34925,37185.49484586752
9.355,37185.49468254065
9.36075,37185.49451841463
9.3665,37185.49435348805
9.37225,37185.494187759505
9.378,37185.494021227576
9.38375,37185.493853890854
9.3895,37185.49368574789
9.395249999999999,37185.49351679724
9.401,37185.49334703745
9.40675,37185.49317646705
9.4125,37185.49300508455
9.41825,37185.49283288847
9.424,37185.4926598773
9.42975,37185.49248604953
9.4355,37185.49231140364
9.44125,37185.49213593808
9.447,37185.49195965132
9.45275,37185.4917825418
9.458499999999999,37185.49160460795
9.46425,37185.491425848195
9.47,37185.491246260935
9.47575,37185.49106584459
9.4815,37185.49088459753
9.48725,37185.49070251813
9.493,37185.49051960479
9.49875,37185.49033585583
9.5045,37185.490151269616
9.51025,37185.48996584448
9.516,37185.48977957874
9.521749999999999,37185.48959247073
9.5275,37185.48940451873
9.53325,37185.48921572105
9.539,37185.489026075964
9.54475,37185.488835581746
9.5505,37185.48864423666
9.55625,37185.48845203895
9.562,37185.488258986865
9.56775,37185.48806507863
9.5735,37185.48787031247
9.57925,37185.48767468658
9.584999999999999,37185.48747819917
9.59075,37185.487280848414
9.5965,37185.487082632506
9.60225,37185.4868835496
9.608,37185.48668359786
9.61375,37185.486482775435
9.6195,37185.48628108044
9.62525,37185.48607851102
9.631,37185.485875065286
9.63675,37185.485670741335
9.6425,37185.48546553727
9.648249999999999,37185.48525945116
9.654,37185.48505248108
9.65975,37185.484844625105
9.6655,37185.48463588128
9.67125,37185.48442624764
9.677,37185.48421572222
9.68275,37185.484004303056
9.6885,37185.48379198813
9.69425,37185.48357877546
9.7,37185.48336466303
9.70575,37185.48314964881
9.7115,37185.4829337308
9.71725,37185.482716906925
9.722999999999999,37185.482499175145
9.72875,37185.48228053341
9.7345,37185.48206097962
9.74025,37185.48184051172
9.746,37185.481619127604
9.75175,37185.48139682517
9.7575,37185.481173602304
9.76325,37185.480949456876
9.769,37185.48072438676
9.77475,37185.48049838982
9.7805,37185.480271463886
9.786249999999999,37185.480043606796
9.792,37185.479814816375
9.79775,37185.47958509044
9.8035,37185.479354426796
9.80925,37185.47912282323
9.815,37185.47889027753
9.82075,37185.47865678747
9.8265,37185.47842235082
9.83225,37185.478186965316
9.838,37185.47795062871
9.84375,37185.47771333873
9.849499999999999,37185.47747509311
9.85525,37185.47723588954
9.861,37185.47699572575
9.86675,37185.47675459941
9.8725,37185.47651250821
9.87825,37185.47626944981
9.884,37185.476025421885
9.88975,37185.47578042208
9.8955,37185.47553444802
9.90125,37185.475287497364
9.907,37185.475039567704
9.912749999999999,37185.47479065666
9.9185,37185.47454076185
9.92425,37185.474289880825
9.93,37185.47403801118
9.93575,37185.473785150505
9.9415,37185.473531296324
9.94725,37185.4732764462
9.953,37185.473020597674
9.95875,37185.47276374827
9.9645,37185.4725058955
9.97025,37185.47224703688
9.975999999999999,37185.4719871699
9.98175,37185.47172629204
9.9875,37185.47146440078
9.99325,37185.4712014936
9.999,37185.470937567945
10.00475,37185.47067262126
10.0105,37185.47040665097
10.01625,37185.47013965451
10.022,37185.46987162929
10.02775,37185.469602572724
10.0335,37185.46933248219
10.03925,37185.469061355085
10.045,37185.46878918877
10.050749999999999,37185.46851598062
10.0565,37185.46824172798
10.06225,37185.46796642819
10.068,37185.46769007859
10.07375,37185.46741267649
10.0795,37185.46713421921
10.08525,37185.46685470405
10.091,37185.4665741283
10.09675,37185.46629248924
10.1025,37185.46600978413
10.10825,37185.46572601025
10.113999999999999,37185.46544116484
10.11975,37185.46515524512
10.1255,37185.46486824834
10.13125,37185.46458017171
10.137,37185.46429101245
10.14275,37185.464000767744
10.1485,37185.463709434785
10.15425,37185.46341701073
10.16,37185.46312349278
10.16575,37185.46282887806
10.1715,37185.462533163736
10.177249999999999,37185.462236346924
10.183,37185.46193842478
10.18875,37185.46163939438
10.1945,37185.46133925285
10.20025,37185.46103799727
10.206,37185.460735624736
10.21175,37185.46043213231
10.2175,37185.460127517064
10.22325,37185.459821776036
10.229,37185.45951490628
10.23475,37185.45920690482
10.240499999999999,37185.45889776868
10.24625,37185.45858749485
10.252,37185.45827608036
10.25775,37185.457963522174
10.2635,37185.45764981728
10.26925,37185.45733496265
10.275,37185.45701895522
10.28075,37185.45670179196
10.2865,37185.4563834698
10.29225,37185.45606398566
10.298,37185.45574333644
10.303749999999999,37185.455421519066
10.3095,37185.45509853042
10.31525,37185.4547743674
10.321,37185.45444902687
10.32675,37185.45412250567
10.3325,37185.453794800684
10.33825,37185.45346590874
10.344,37185.45313582665
10.34975,37185.45280455125
10.3555,37185.452472079356
10.36125,37185.452138407745
10.366999999999999,37185.45180353322
10.37275,37185.45146745255
10.378499999999999,37185.45113016251
10.38425,37185.45079165983
10.39,37185.45045194127
10.39575,37185.45011100358
10.4015,37185.44976884346
10.40725,37185.44942545763
10.413,37185.44908084278
10.41875,37185.44873499562
10.4245,37185.4483879128
10.43025,37185.44803959102
10.436,37185.44769002693
10.441749999999999,37185.447339217164
10.4475,37185.44698715837
10.45325,37185.446633847176
10.459,37185.44627928017
10.46475,37185.445923454
10.4705,37185.44556636522
10.47625,37185.445208010424
10.482,37185.44484838619
10.48775,37185.444487489076
10.4935,37185.444125315626
10.49925,37185.44376186239
10.504999999999999,37185.44339712588
10.51075,37185.443031102615
10.5165,37185.44266378911
10.52225,37185.442295181856
10.528,37185.44192527733
10.53375,37185.44155407201
10.5395,37185.44118156235
10.54525,37185.44080774481
10.551,37185.44043261583
10.55675,37185.440056171836
10.5625,37185.43967840924
10.568249999999999,37185.439299324455
10.574,37185.43891891387
10.57975,37185.43853717388
10.5855,37185.43815410084
10.59125,37185.43776969113
10.597,37185.437383941084
10.60275,37185.436996847064
10.6085,37185.436608405376
10.61425,37185.436218612354
10.62,37185.43582746429
10.62575,37185.435434957486
10.631499999999999,37185.435041088225
10.63725,37185.43464585278
10.643,37185.43424924741
10.64875,37185.43385126837
10.6545,37185.4334519119
10.66025,37185.433051174216
10.666,37185.432649051545
10.67175,37185.43224554009
10.6775,37185.43184063604
10.68325,37185.43143433558
10.689,37185.431026634884
10.694749999999999,37185.43061753011
10.7005,37185.4302070174
10.70625,37185.429795092896
10.712,37185.42938175272
10.71775,37185.428966993
10.7235,37185.428550809826
10.72925,37185.42813319928
10.735,37185.427714157464
10.74075,37185.427293680434
10.7465,37185.42687176424
10.75225,37185.42644840495
10.758,37185.42602359857
10.76375,37185.42559734115
10.769499999999999,37185.425169628674
10.77525,37185.42474045714
10.781,37185.42430982257
10.78675,37185.42387772092
10.7925,37185.423444148146
10.79825,37185.42300910021
10.804,37185.42257257306
10.80975,37185.42213456261
10.8155,37185.42169506478
10.82125,37185.42125407549
10.827,37185.42081159062
10.832749999999999,37185.420367606064
10.8385,37185.4199221177
10.84425,37185.41947512136
10.85,37185.41902661292
10.85575,37185.4185765882
10.8615,37185.41812504302
10.86725,37185.41767197321
10.873,37185.41721737456
10.87875,37185.41676124286
10.8845,37185.4163035739
10.89025,37185.41584436341
10.895999999999999,37185.415383607186
10.90175,37185.41492130094
10.9075,37185.41445744041
10.91325,37185.41399202133
10.919,37185.413525039374
10.92475,37185.413056490266
10.9305,37185.41258636967
10.93625,37185.41211467326
10.942,37185.41164139669
10.94775,37185.41116653562
10.9535,37185.41069008567
10.959249999999999,37185.41021204247
10.965,37185.409732401626
10.97075,37185.40925115874
10.9765,37185.40876830938
10.98225,37185.40828384915
10.988,37185.407797773594
10.99375,37185.40731007826
10.9995,37185.40682075869
11.00525,37185.4063298104
11.011,37185.40583722892
11.01675,37185.405343009734
11.022499999999999,37185.40484714835
11.02825,37185.40434964022
11.034,37185.40385048083
11.03975,37185.40334966561
11.0455,37185.402847190024
11.05125,37185.40234304948
11.057,37185.4018372394
11.06275,37185.401329755194
11.0685,37185.400820592244
11.07425,37185.40030974592
11.08,37185.399797211605
11.085749999999999,37185.399282984654
11.0915,37185.39876706038
11.097249999999999,37185.39824943415
11.103,37185.39773010125
11.10875,37185.397209056995
11.1145,37185.39668629667
11.12025,37185.39616181556
11.126,37185.395635608926
11.13175,37185.39510767203
11.1375,37185.39457800011
11.14325,37185.394046588386
11.149,37185.39351343209
11.15475,37185.392978526404
11.160499999999999,37185.39244186654
11.16625,37185.39190344766
11.172,37185.39136326495
11.17775,37185.390821313544
11.1835,37185.39027758858
11.18925,37185.3897320852
11.195,37185.3891847985
11.20075,37185.388635723604
11.2065,37185.38808485559
11.21225,37185.38753218954
11.218,37185.38697772051
11.223749999999999,37185.38642144356
11.2295,37185.38586335371
11.23525,37185.38530344601
11.241,37185.38474171546
11.24675,37185.38417815705
11.2525,37185.38361276579
11.25825,37185.38304553664
11.264,37185.382476464554
11.26975,37185.381905544506
11.2755,37185.381332771394
11.28125,37185.38075814017
11.286999999999999,37185.380181645734
11.29275,37185.37960328298
11.2985,37185.379023046786
11.30425,37185.378440932036
11.31,37185.37785693358
11.31575,37185.37727104625
11.3215,37185.37668326489
11.32725,37185.376093584324
11.333,37185.37550199935
11.33875,37185.37490850475
11.3445,37185.37431309532
11.350249999999999,37185.37371576581
11.356,37185.373116510986
11.36175,37185.37251532557
11.3675,37185.3719122043
11.37325,37185.37130714188
11.379,37185.37070013302
11.38475,37185.3700911724
11.3905,37185.36948025469
11.39625,37185.36886737454
11.402,37185.36825252661
11.40775,37185.367635705545
11.413499999999999,37185.36701690594
11.41925,37185.3663961224
11.424999999999999,37185.365773349535
11.43075,37185.365148581914
11.4365,37185.3645218141
11.44225,37185.36389304065
11.448,37185.3632622561
11.45375,37185.36262945497
11.4595,37185.36199463178
11.46525,37185.36135778102
11.471,37185.36071889719
11.47675,37185.36007797474
11.4825,37185.35943500814
11.488249999999999,37185.35878999182
11.494,37185.35814292023
11.49975,37185.35749378778
11.5055,37185.35684258886
11.51125,37185.35618931786
11.517,37185.355533969174
11.52275,37185.354876537145
11.5285,37185.35421701614
11.53425,37185.35355540046
11.54,37185.35289168446
11.54575,37185.35222586242
11.551499999999999,37185.351557928654
11.55725,37185.35088787742
11.563,37185.350215703
11.56875,37185.349541399635
11.5745,37185.34886496157
11.58025,37185.34818638302
11.586,37185.34750565819
11.59175,37185.346822781285
11.5975,37185.346137746485
11.60325,37185.34545054796
11.609,37185.344761179855
11.614749999999999,37185.34406963631
11.6205,37185.34337591146
11.62625,37185.3426799994
11.632,37185.34198189425
11.63775,37185.34128159007
11.6435,37185.34057908093
11.64925,37185.3398743609
11.655,37185.33916742401
11.66075,37185.33845826429
11.6665,37185.33774687575
11.67225,37185.33703325239
11.677999999999999,37185.336317388195
11.68375,37185.33559927713
11.6895,37185.33487891316
11.69525,37185.33415629021
11.701,37185.33343140222
11.70675,37185.33270424308
11.7125,37185.33197480672
11.71825,37185.33124308701
11.724,37185.33050907781
11.72975,37185.32977277299
11.7355,37185.32903416637
11.741249999999999,37185.32829325178
11.747,37185.32755002306
11.75275,37185.326804473974
11.7585,37185.326056598315
11.76425,37185.32530638986
11.77,37185.324553842336
11.77575,37185.32379894952
11.7815,37185.32304170511
11.78725,37185.32228210282
11.793,37185.32152013634
11.79875,37185.32075579937
11.804499999999999,37185.31998908554
11.81025,37185.319219988545
11.815999999999999,37185.318448501996
11.82175,37185.31767461951
11.8275,37185.3168983347
11.83325,37185.31611964117
11.839,37185.31533853247
11.84475,37185.31455500219
11.8505,37185.31376904386
11.85625,37185.31298065103
11.862,37185.3121898172
11.86775,37185.311396535886
11.8735,37185.31060080056
11.879249999999999,37185.30980260472
11.885,37185.3090019418
11.89075,37185.308198805265
11.8965,37185.30739318852
11.90225,37185.306585085
11.908,37185.30577448809
11.91375,37185.30496139118
11.9195,37185.30414578764
11.92525,37185.30332767081
11.931,37185.30250703404
11.93675,37185.30168387065
11.942499999999999,37185.30085817395
11.94825,37185.300029937236
11.954,37185.29919915377
11.95975,37185.29836581683
11.9655,37185.29752991967
11.97125,37185.29669145551
11.977,37185.295850417555
11.98275,37185.295006799024
11.9885,37185.29416059309
11.99425,37185.29331179294
12.0,37185.29246039173
